Attrition,Gender,Missing_Income,Income_Category,Missing_Education,Education_Level,Card_Category,Marital_Divorced,Marital_Married,Marital_Single,Marital_Unknown,Customer_Age,Credit_Limit,Months_on_book,Avg_Utilization_Ratio,Avg_Open_To_Buy,Total_Trans_Amt,Dependent_count,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1
0,1,0,3,0,4,4,0,1,0,0,47,34516.0,33,0.049,32837.0,1060,4,3,2,1,1679,0.623,27,0.5
0,1,0,3,0,4,4,0,1,0,0,47,34516.0,32,0.043,33048.0,1330,2,4,2,2,1468,0.505,32,0.684
0,0,0,1,0,2,4,1,0,0,0,43,10514.0,35,0.15,8934.0,1229,1,3,2,2,1580,0.504,27,0.8
1,0,0,1,0,4,1,0,1,0,0,55,1438.3,43,0.0,1438.3,886,2,2,4,3,0,0.7070000000000001,27,0.42100000000000004
1,1,0,3,0,5,1,0,1,0,0,59,1438.3,46,0.0,1438.3,844,2,3,3,3,0,0.688,24,0.5
0,1,0,2,0,4,1,0,1,0,0,63,2619.0,56,0.679,840.0,1450,1,2,1,2,1779,1.2590000000000001,37,0.9470000000000001
0,1,0,5,0,3,1,0,1,0,0,58,24407.0,53,0.098,22012.0,2311,2,2,3,0,2395,1.071,48,0.7140000000000001
0,0,0,1,0,2,1,0,1,0,0,53,2377.0,36,0.6940000000000001,728.0,1378,2,4,1,2,1649,0.93,26,1.167
0,1,0,4,1,4,4,0,0,0,1,59,34516.0,40,0.039,33157.0,1033,0,3,2,3,1359,1.327,26,1.364
0,1,0,5,0,4,1,0,1,0,0,52,11086.0,47,0.19899999999999998,8879.0,1523,3,5,3,3,2207,0.8690000000000001,40,1.105
0,1,0,3,0,2,1,0,0,1,0,48,11432.0,36,0.22,8915.0,1374,3,4,2,2,2517,0.615,37,0.762
0,1,0,2,0,2,1,0,1,0,0,43,13258.0,36,0.13,11537.0,1080,4,5,3,2,1721,0.9079999999999999,21,1.3330000000000002
0,1,0,1,0,3,1,0,0,1,0,48,2571.0,36,0.76,616.0,1234,2,3,2,3,1955,0.531,24,0.7140000000000001
0,0,0,1,0,4,1,0,0,1,0,43,5781.0,31,0.20199999999999999,4613.0,1600,4,5,2,0,1168,0.638,32,0.455
0,1,0,3,1,4,1,0,1,0,0,44,7872.0,30,0.319,5363.0,1155,4,5,1,2,2509,0.971,32,0.882
0,1,0,4,0,2,1,0,1,0,0,41,34516.0,35,0.035,33314.0,1353,3,6,1,2,1202,0.603,33,0.737
0,0,0,1,0,1,4,1,0,0,0,44,11127.0,38,0.165,9292.0,1546,3,4,1,3,1835,2.3680000000000003,25,1.273
0,1,0,2,1,4,1,0,0,1,0,50,1857.0,43,0.863,254.0,1590,2,2,1,3,1603,0.579,43,1.263
0,0,0,1,0,1,1,0,1,0,0,60,1913.0,36,0.665,641.0,1448,1,5,1,0,1272,1.008,22,1.0
0,1,0,4,0,4,1,0,0,1,0,44,3839.0,24,0.598,1544.0,1271,4,5,3,0,2295,0.569,24,0.7140000000000001
0,0,0,2,0,4,1,1,0,0,0,48,2115.0,39,0.539,974.0,1223,3,6,2,3,1141,0.616,20,0.5379999999999999
0,0,0,1,0,4,1,1,0,0,0,44,1438.3,27,0.47200000000000003,759.3,1117,2,5,2,2,679,0.8590000000000001,29,1.071
0,1,0,4,0,2,1,0,0,1,0,41,27756.0,28,0.064,25967.0,994,2,4,3,0,1789,0.75,24,0.846
0,1,0,3,0,3,1,0,0,1,0,45,1438.3,32,0.0,1438.3,1468,3,4,1,2,0,0.81,26,0.625
0,0,0,1,0,1,4,1,0,0,0,47,13878.0,34,0.16,11656.0,1658,2,6,4,2,2222,0.853,38,0.35700000000000004
0,0,0,1,0,4,1,0,1,0,0,51,3106.0,36,0.42,1802.0,1368,2,3,1,3,1304,0.604,38,0.40700000000000003
0,1,0,5,0,4,1,0,1,0,0,51,34516.0,44,0.048,32850.0,1218,2,4,3,3,1666,0.613,18,0.8
1,0,0,2,0,1,1,0,1,0,0,60,1438.3,50,0.713,413.3,702,1,4,4,3,1025,0.838,12,0.7140000000000001
0,1,0,4,1,4,1,0,1,0,0,57,18871.0,46,0.092,17131.0,1516,2,2,3,0,1740,1.7269999999999999,21,2.0
0,1,0,5,0,4,1,0,0,1,0,41,5207.0,29,0.336,3459.0,1310,5,5,2,2,1748,1.073,26,1.0
0,1,0,4,0,5,1,1,0,0,0,44,17965.0,36,0.092,16321.0,1767,3,6,2,2,1644,0.9209999999999999,50,0.9229999999999999
0,1,0,3,0,3,1,0,0,1,0,43,2733.0,37,0.6659999999999999,914.0,933,1,6,3,3,1819,0.767,25,0.9229999999999999
0,1,0,3,0,3,1,0,1,0,0,55,8863.0,48,0.147,7562.0,1512,2,4,3,2,1301,1.207,27,1.455
1,1,0,4,0,1,1,0,1,0,0,52,1857.0,36,0.987,24.0,829,1,2,3,3,1833,0.723,17,0.7
0,1,0,4,0,4,1,0,0,0,1,44,34516.0,33,0.0,34516.0,1120,3,3,3,3,0,0.483,27,0.35
0,1,0,2,0,1,1,0,1,0,0,41,11107.0,30,0.11,9885.0,1506,2,5,3,3,1222,0.5379999999999999,33,0.941
0,1,0,4,1,4,1,0,0,1,0,44,21573.0,34,0.073,19988.0,1384,4,4,1,2,1585,0.621,36,2.273
1,0,0,1,1,4,1,0,1,0,0,53,2859.0,33,0.88,342.0,817,2,2,3,3,2517,0.993,30,0.667
0,1,0,4,0,2,1,0,0,1,0,39,5269.0,36,0.28,3794.0,2094,2,4,2,2,1475,1.148,25,0.667
1,1,0,2,0,3,1,0,1,0,0,49,1438.3,45,0.0,1438.3,815,5,2,2,3,0,0.7340000000000001,21,0.615
1,0,0,1,0,3,1,0,1,0,0,45,3387.0,36,0.0,3387.0,510,2,1,3,2,0,0.789,24,0.6
0,1,0,4,0,4,1,0,1,0,0,54,1982.0,46,0.65,693.0,1377,2,6,2,3,1289,0.9390000000000001,49,0.69
0,1,0,4,0,1,1,0,0,1,0,49,4645.0,43,0.355,2995.0,1193,3,2,2,2,1650,0.912,33,0.65
0,0,1,1,0,6,1,0,0,1,0,46,2189.0,36,0.7609999999999999,523.0,1287,3,6,3,2,1666,0.34299999999999997,36,0.636
1,1,0,5,0,2,1,0,1,0,0,46,2442.0,30,0.0,2442.0,701,4,3,3,3,0,0.98,19,0.727
0,1,0,3,0,4,1,0,1,0,0,47,21304.0,38,0.07200000000000001,19772.0,1770,3,4,1,2,1532,1.018,25,0.9229999999999999
0,1,0,3,0,6,1,0,0,1,0,44,7577.0,36,0.327,5097.0,1409,2,5,1,2,2480,0.435,35,0.16699999999999998
0,1,0,5,0,5,1,0,0,1,0,50,3234.0,31,0.45899999999999996,1748.0,1354,3,4,1,2,1486,0.868,28,0.647
0,1,0,2,0,2,1,0,1,0,0,73,4469.0,36,0.252,3344.0,1765,0,5,3,2,1125,1.3630000000000002,34,1.615
0,1,0,2,1,4,1,0,0,0,1,56,2910.0,46,0.244,2201.0,1192,3,6,3,4,709,0.5379999999999999,27,0.588
1,1,0,2,0,2,1,0,0,1,0,59,3616.0,48,0.29100000000000004,2562.0,687,0,2,4,3,1054,0.616,17,0.545
0,1,0,1,0,2,1,0,1,0,0,70,3252.0,56,0.46,1757.0,1227,0,3,2,3,1495,0.581,15,0.875
0,0,0,1,0,2,1,0,1,0,0,55,2358.0,36,0.489,1206.0,1737,2,4,3,3,1152,0.9690000000000001,26,1.6
0,1,0,3,1,4,1,0,0,1,0,43,22322.0,36,0.043,21369.0,1348,4,4,1,0,953,0.769,34,1.125
0,1,0,5,0,1,1,0,0,1,0,45,3133.0,39,0.48200000000000004,1623.0,1435,1,4,2,2,1510,0.609,38,0.462
0,0,0,2,0,1,1,0,0,1,0,45,3540.0,35,0.24,2691.0,1321,2,2,3,0,849,0.456,28,0.75
0,1,0,2,0,4,1,0,1,0,0,40,6990.0,23,0.19699999999999998,5612.0,1479,1,6,3,2,1378,0.73,29,0.611
0,1,0,4,0,3,1,0,0,0,1,36,34516.0,22,0.048,32864.0,1283,2,2,2,3,1652,0.8540000000000001,39,1.294
1,0,0,2,0,5,1,0,1,0,0,59,1438.3,40,0.0,1438.3,689,0,1,4,1,0,1.038,23,0.353
0,1,0,3,1,4,1,0,1,0,0,43,24396.0,35,0.048,23225.0,965,4,6,3,2,1171,0.655,17,1.125
0,0,0,1,1,4,1,0,1,0,0,46,2474.0,36,0.866,331.0,1541,1,2,3,2,2143,1.53,40,1.0
0,1,0,2,0,1,1,0,1,0,0,41,5214.0,32,0.152,4419.0,1258,2,5,1,3,795,0.7070000000000001,23,1.3
0,0,0,1,0,4,1,0,1,0,0,51,5207.0,46,0.317,3557.0,1339,2,5,2,2,1650,0.708,20,0.5379999999999999
0,0,0,1,1,4,1,0,0,0,1,51,9512.0,25,0.114,8430.0,1007,3,2,2,2,1082,0.701,22,1.444
0,0,1,1,0,4,1,1,0,0,0,43,3187.0,23,0.762,757.0,1387,4,6,3,2,2430,0.617,33,1.357
1,0,0,2,0,2,1,0,1,0,0,64,3353.0,53,0.0,3353.0,960,0,1,3,3,0,1.021,18,0.385
0,1,0,3,0,4,1,0,1,0,0,54,2290.0,38,0.626,856.0,1119,5,3,3,3,1434,0.9229999999999999,18,3.5
0,1,0,2,1,4,1,0,0,1,0,48,5279.0,43,0.21100000000000002,4164.0,1642,3,6,1,3,1115,0.5489999999999999,41,0.519
0,1,0,3,0,1,1,1,0,0,0,40,23603.0,29,0.0,23603.0,1382,2,5,3,0,0,0.795,31,1.067
0,1,0,2,0,1,1,0,1,0,0,57,2601.0,45,0.0,2601.0,1232,0,6,2,2,0,0.8140000000000001,32,0.684
0,1,0,4,0,4,1,0,0,1,0,45,6363.0,40,0.162,5334.0,1542,4,4,3,0,1029,0.838,16,1.286
0,1,0,4,0,2,1,0,0,1,0,41,8029.0,36,0.196,6453.0,1094,3,4,3,3,1576,0.826,32,0.524
0,0,0,1,0,1,1,0,1,0,0,42,2410.0,31,0.7340000000000001,641.0,1217,4,2,2,2,1769,0.759,30,1.143
1,1,0,3,0,4,1,0,0,1,0,45,3401.0,36,0.0,3401.0,744,2,1,1,2,0,0.898,18,1.0
0,0,0,1,0,1,1,0,1,0,0,42,2260.0,23,0.446,1253.0,1614,4,4,2,0,1007,0.84,33,0.737
0,1,0,4,0,1,1,1,0,0,0,47,17682.0,30,0.14,15201.0,1747,4,5,2,2,2481,1.3019999999999998,31,1.214
0,0,0,2,0,2,1,0,1,0,0,48,4206.0,42,0.262,3106.0,1144,4,3,1,3,1100,0.5870000000000001,22,1.0
0,1,0,4,0,4,4,0,0,1,0,43,34516.0,37,0.042,33076.0,1575,1,4,3,2,1440,1.117,34,2.4
0,1,0,4,0,2,1,0,0,0,1,41,23018.0,36,0.094,20850.0,1463,4,4,3,0,2168,0.8590000000000001,24,1.6669999999999998
0,0,0,2,0,1,1,0,1,0,0,54,5556.0,44,0.308,3845.0,1706,1,5,2,3,1711,1.4340000000000002,21,1.625
1,0,1,1,0,2,1,0,1,0,0,54,6094.0,44,0.0,6094.0,909,2,3,3,1,0,1.129,14,0.273
0,1,0,2,0,4,1,0,1,0,0,61,2939.0,52,0.68,940.0,2434,0,3,1,2,1999,2.145,33,1.538
0,1,0,4,0,1,1,0,1,0,0,61,5362.0,48,0.23800000000000002,4088.0,1876,0,2,1,0,1274,1.015,41,0.7829999999999999
1,1,0,5,0,2,1,0,1,0,0,48,27126.0,36,0.0,27126.0,1000,2,3,3,3,0,0.953,25,0.7859999999999999
0,0,0,1,0,4,1,0,0,1,0,45,3342.0,36,0.753,825.0,1139,4,6,3,2,2517,0.7709999999999999,30,0.765
1,0,1,1,0,4,1,0,1,0,0,54,2532.0,40,0.877,311.0,799,4,6,2,2,2221,0.491,21,0.235
0,0,1,1,0,6,1,0,1,0,0,54,1900.0,46,0.7240000000000001,524.0,1881,3,2,2,3,1376,0.89,45,0.607
0,1,0,3,0,4,1,0,0,1,0,44,14546.0,37,0.11699999999999999,12843.0,1273,3,2,3,2,1703,0.955,27,0.588
0,0,1,1,0,6,1,0,0,1,0,50,2521.0,36,0.638,913.0,1328,4,2,3,2,1608,0.5870000000000001,33,0.5710000000000001
0,1,0,3,0,6,1,0,1,0,0,55,16427.0,36,0.102,14745.0,1579,2,3,4,3,1682,0.631,36,1.1179999999999999
0,1,0,2,0,4,1,0,0,0,1,48,13068.0,36,0.131,11350.0,937,2,5,1,2,1718,0.607,28,0.556
0,1,0,3,0,3,1,0,0,1,0,45,23218.0,33,0.078,21404.0,1749,2,6,3,0,1814,1.178,37,2.083
0,1,0,2,0,2,1,0,1,0,0,60,3281.0,36,0.255,2444.0,1424,0,5,1,3,837,1.859,29,1.4169999999999998
0,1,0,2,0,2,1,0,1,0,0,55,3096.0,47,0.716,879.0,2011,2,5,3,2,2217,0.799,41,0.7829999999999999
0,0,0,2,0,2,1,0,1,0,0,62,2052.0,52,0.609,802.0,1208,0,5,2,3,1250,0.728,31,0.632
0,0,0,1,0,2,1,0,0,0,1,38,1438.3,30,0.405,855.3,1259,1,2,3,0,583,0.888,24,1.0
0,1,0,2,0,2,1,0,0,1,0,46,9432.0,39,0.15,8014.0,1319,3,2,3,2,1418,0.612,26,0.368
0,1,0,5,0,2,4,0,0,1,0,50,14938.0,45,0.154,12635.0,949,0,5,2,3,2303,0.804,27,2.0
0,1,0,3,0,1,1,0,1,0,0,45,2221.0,36,0.605,878.0,1338,2,5,3,2,1343,0.8690000000000001,30,1.308
0,1,0,3,0,5,1,1,0,0,0,47,5731.0,37,0.275,4154.0,1554,3,6,3,0,1577,0.657,26,0.444
0,1,0,3,0,3,2,0,1,0,0,48,34516.0,33,0.06,32455.0,1350,4,2,2,3,2061,0.722,32,0.455
0,1,0,3,0,1,1,0,1,0,0,35,6985.0,22,0.162,5855.0,1694,3,5,2,2,1130,0.963,44,0.76
0,1,0,5,0,4,1,0,1,0,0,51,24221.0,42,0.07,22514.0,1678,2,3,3,0,1707,0.816,40,0.5379999999999999
0,0,1,1,0,2,1,0,1,0,0,36,15439.0,24,0.0,15439.0,2069,3,4,1,1,0,0.742,43,0.536
0,1,0,4,0,4,1,0,0,1,0,47,21637.0,36,0.094,19607.0,1222,4,6,3,2,2030,0.7759999999999999,23,0.43799999999999994
0,1,0,5,0,4,1,0,0,1,0,52,14543.0,37,0.0,14543.0,1536,2,2,3,2,0,0.7879999999999999,37,0.423
0,0,0,1,0,1,1,0,1,0,0,43,9684.0,36,0.256,7209.0,1400,4,2,1,1,2475,0.6970000000000001,31,2.1
0,1,0,2,0,2,1,0,1,0,0,63,5007.0,36,0.18600000000000003,4077.0,1050,2,2,2,2,930,0.885,28,1.1540000000000001
0,1,0,3,0,4,1,0,1,0,0,61,1616.0,54,0.648,569.0,1389,0,3,2,0,1047,0.9840000000000001,33,1.2
0,1,0,3,0,1,1,0,0,1,0,53,19116.0,40,0.0,19116.0,1184,2,5,2,2,0,0.6559999999999999,29,0.611
0,0,0,1,0,4,1,0,1,0,0,53,2759.0,47,0.8059999999999999,536.0,2093,3,5,6,2,2223,1.32,42,1.0
1,1,0,5,0,4,1,0,1,0,0,57,8249.0,38,0.16699999999999998,6868.0,678,3,2,3,3,1381,0.7979999999999999,11,0.833
0,0,1,1,0,4,1,0,0,1,0,38,14041.0,31,0.153,11887.0,1467,2,2,3,2,2154,1.084,29,1.4169999999999998
0,1,0,3,0,2,1,0,1,0,0,53,5264.0,43,0.41200000000000003,3095.0,1219,3,5,3,2,2169,0.374,27,0.5
0,0,0,1,1,4,1,0,1,0,0,63,2420.0,54,0.79,508.0,1730,0,4,2,1,1912,1.256,36,0.565
0,0,0,1,0,2,1,0,1,0,0,49,2826.0,43,0.732,756.0,1025,4,4,2,0,2070,0.541,28,0.647
0,1,0,4,0,2,1,0,1,0,0,45,12518.0,34,0.12300000000000001,10979.0,1165,2,5,5,2,1539,0.645,33,0.833
0,1,0,2,0,4,1,0,1,0,0,67,5876.0,56,0.221,4579.0,2133,0,4,2,1,1297,1.012,55,0.7190000000000001
0,1,0,4,0,4,4,0,0,1,0,48,34516.0,37,0.0,34516.0,1122,3,3,2,3,0,0.44799999999999995,13,0.182
0,0,0,1,0,1,1,1,0,0,0,51,9648.0,38,0.2,7722.0,1083,2,4,1,2,1926,0.5489999999999999,22,1.75
0,1,0,4,0,2,4,0,0,1,0,52,34516.0,40,0.063,32339.0,1234,2,3,3,3,2177,1.32,23,1.875
0,0,1,1,0,1,1,0,1,0,0,55,3025.0,35,0.785,649.0,1277,2,3,3,0,2376,1.252,23,1.875
0,1,0,3,0,2,1,0,1,0,0,34,3265.0,26,0.7709999999999999,748.0,1843,3,4,3,3,2517,0.9520000000000001,35,0.9440000000000001
0,1,0,5,0,1,1,0,1,0,0,56,6041.0,36,0.22399999999999998,4686.0,1747,1,3,2,2,1355,0.685,49,0.581
0,0,0,1,0,5,1,0,1,0,0,44,2293.0,36,0.795,470.0,1166,2,3,3,2,1823,0.617,22,1.444
0,1,0,4,0,5,1,0,0,0,1,47,13399.0,36,0.187,10894.0,1326,3,6,2,2,2505,0.627,31,0.8240000000000001
0,0,0,1,1,4,1,0,1,0,0,46,4317.0,38,0.583,1800.0,1619,3,4,3,3,2517,0.9440000000000001,36,1.0
0,0,0,2,0,4,1,0,0,1,0,43,3378.0,29,0.316,2309.0,1285,3,5,2,0,1069,0.581,16,0.33299999999999996
0,0,0,1,0,4,1,0,0,1,0,50,5012.0,36,0.447,2770.0,1142,1,4,1,3,2242,0.816,28,1.0
0,0,0,1,0,1,1,0,0,1,0,38,2569.0,30,0.625,964.0,1190,4,4,1,0,1605,0.574,46,0.643
0,0,0,1,0,4,1,0,0,1,0,53,3471.0,45,0.514,1686.0,1052,1,3,1,2,1785,1.051,24,0.7140000000000001
0,1,0,5,0,4,4,1,0,0,0,43,34516.0,31,0.049,32817.0,1628,5,5,3,3,1699,0.7709999999999999,38,0.727
0,1,0,5,0,2,1,0,1,0,0,53,3312.0,36,0.557,1468.0,1740,1,6,3,2,1844,0.986,32,0.882
0,0,0,1,0,4,1,0,1,0,0,56,2578.0,38,0.955,116.0,1378,1,4,3,3,2462,1.7069999999999999,29,0.812
1,1,0,2,1,4,1,0,1,0,0,54,2902.0,44,0.867,385.0,996,2,4,3,2,2517,0.821,26,0.444
0,0,0,1,0,2,1,0,1,0,0,57,2742.0,39,0.846,421.0,1389,3,3,2,1,2321,1.315,32,0.6
0,1,0,1,0,2,1,0,1,0,0,62,2077.0,53,0.7559999999999999,506.0,1365,1,5,3,3,1571,1.031,38,1.0
0,0,0,1,0,4,1,0,0,1,0,46,6265.0,40,0.31,4323.0,1715,4,5,1,2,1942,1.0270000000000001,43,0.87
0,1,0,3,0,1,1,0,1,0,0,49,7819.0,44,0.2,6259.0,1582,2,6,3,0,1560,0.8270000000000001,25,0.7859999999999999
0,1,0,4,0,4,1,0,0,1,0,52,2731.0,42,0.62,1039.0,1220,3,6,3,3,1692,0.62,22,0.6920000000000001
1,1,0,2,0,1,1,0,1,0,0,58,1438.3,36,0.373,901.3,715,1,2,4,3,537,0.8190000000000001,13,0.182
0,1,0,4,0,2,1,0,1,0,0,54,16286.0,36,0.105,14576.0,2552,0,3,1,2,1710,1.2229999999999999,49,1.227
0,1,0,5,0,4,1,0,1,0,0,49,34516.0,39,0.0,34516.0,1106,1,3,2,3,0,0.507,31,0.938
0,0,0,1,0,2,1,0,1,0,0,58,2609.0,47,0.935,170.0,1731,3,6,1,0,2439,1.2690000000000001,34,1.8330000000000002
0,1,0,3,0,2,1,0,0,1,0,52,7567.0,45,0.155,6394.0,1435,2,5,3,2,1173,0.541,32,0.6
0,1,0,3,0,2,1,0,1,0,0,41,22770.0,33,0.111,20253.0,1882,5,5,3,3,2517,0.9940000000000001,38,0.652
0,0,0,1,0,1,1,0,1,0,0,62,3791.0,50,0.435,2143.0,2058,0,5,1,2,1648,1.227,34,0.789
0,1,0,1,0,4,1,0,1,0,0,54,2702.0,39,0.932,185.0,1658,2,4,4,2,2517,1.0190000000000001,32,1.462
0,0,0,1,0,2,1,1,0,0,0,40,2555.0,35,0.8290000000000001,438.0,1334,3,3,1,3,2117,1.0490000000000002,32,0.6
0,1,0,4,0,4,1,0,1,0,0,43,2355.0,26,0.46299999999999997,1265.0,1441,3,5,3,2,1090,0.7509999999999999,29,0.812
0,0,0,2,0,4,1,0,0,1,0,53,5332.0,42,0.0,5332.0,1371,2,6,2,0,0,0.9390000000000001,39,1.167
0,1,0,2,0,1,1,0,0,1,0,55,1443.0,49,0.953,68.0,1991,1,6,3,2,1375,0.6829999999999999,38,0.583
0,1,0,3,0,4,1,0,0,1,0,46,10741.0,39,0.07,9986.0,1278,4,6,2,3,755,1.166,22,1.444
0,1,0,3,0,1,1,0,1,0,0,41,7984.0,25,0.188,6481.0,1734,1,3,2,0,1503,0.797,39,1.167
0,1,0,3,0,1,1,0,0,1,0,49,18584.0,32,0.135,16067.0,1330,3,3,2,2,2517,0.703,34,1.125
0,0,1,1,0,4,1,0,1,0,0,61,5585.0,56,0.262,4120.0,1787,0,4,1,3,1465,1.5030000000000001,31,0.722
0,1,0,4,0,1,1,0,1,0,0,46,34516.0,38,0.063,32351.0,1672,2,6,3,2,2165,0.8370000000000001,32,0.524
0,0,0,1,0,1,1,0,1,0,0,50,1438.3,43,0.0,1438.3,1439,1,6,3,4,0,1.068,41,1.05
0,1,0,4,0,4,1,0,0,1,0,40,2478.0,24,0.82,447.0,1558,2,5,1,0,2031,1.284,31,0.938
0,1,0,5,0,2,1,0,0,1,0,51,34516.0,46,0.066,32242.0,1795,4,6,3,3,2274,0.7879999999999999,47,0.679
0,0,0,2,0,4,1,0,1,0,0,50,2339.0,44,0.616,899.0,893,2,6,2,3,1440,0.431,22,0.375
0,0,0,1,0,4,1,0,1,0,0,47,2726.0,36,0.0,2726.0,1099,2,6,3,2,0,0.8440000000000001,27,0.588
0,1,0,5,1,4,1,0,1,0,0,43,14881.0,39,0.057,14033.0,1408,4,3,3,3,848,0.762,23,1.091
0,0,0,2,0,4,1,0,1,0,0,36,1628.0,36,0.595,659.0,1893,4,6,3,3,969,0.9990000000000001,15,2.75
0,0,0,1,0,4,1,0,1,0,0,47,3156.0,34,0.521,1512.0,1151,2,5,2,2,1644,1.052,31,1.385
0,0,0,1,0,4,1,0,0,1,0,46,4745.0,41,0.268,3475.0,1519,2,5,3,0,1270,0.93,31,0.938
0,1,0,5,0,2,1,0,1,0,0,46,19727.0,36,0.09,17942.0,1245,2,5,3,2,1785,0.5720000000000001,25,0.7859999999999999
0,1,0,3,0,1,1,0,1,0,0,52,22720.0,36,0.035,21927.0,1102,0,3,3,2,793,0.685,27,0.28600000000000003
0,1,0,2,1,4,1,0,1,0,0,43,8129.0,36,0.221,6330.0,1402,4,5,3,0,1799,0.5660000000000001,33,0.737
0,0,0,1,0,4,1,0,0,1,0,40,3751.0,27,0.405,2230.0,1060,4,6,2,3,1521,0.9740000000000001,30,1.308
0,0,0,1,0,2,1,0,1,0,0,54,1594.0,36,0.885,183.0,1459,4,3,5,3,1411,0.8170000000000001,35,1.188
0,0,0,1,0,2,1,0,0,1,0,55,2569.0,43,0.546,1166.0,1456,1,4,2,0,1403,0.8859999999999999,39,0.444
0,0,1,1,0,5,1,0,0,1,0,49,18206.0,44,0.087,16620.0,1439,4,6,3,2,1586,0.9209999999999999,48,1.0
0,1,0,2,0,2,1,0,1,0,0,45,3104.0,34,0.569,1338.0,1353,4,6,3,3,1766,0.828,24,1.182
0,1,0,2,0,4,1,0,1,0,0,49,2406.0,41,0.648,846.0,1173,3,5,3,2,1560,0.7509999999999999,32,0.391
0,1,0,4,0,1,1,0,1,0,0,63,24571.0,36,0.08,22616.0,1746,1,5,2,3,1955,1.1740000000000002,28,1.0
0,0,0,1,0,2,2,0,0,1,0,40,15534.0,36,0.047,14808.0,1279,3,3,2,3,726,0.556,28,0.867
0,0,0,1,0,4,4,0,1,0,0,41,12301.0,33,0.183,10051.0,1307,2,4,2,0,2250,0.484,29,0.261
0,1,0,4,0,4,1,0,1,0,0,37,2846.0,26,0.639,1028.0,1473,4,6,2,3,1818,0.711,37,1.176
0,1,0,5,0,1,1,0,0,0,1,58,9788.0,49,0.183,7994.0,1805,2,6,2,3,1794,0.778,37,0.762
0,1,0,3,0,2,1,0,1,0,0,55,7231.0,36,0.32899999999999996,4850.0,1421,2,4,3,3,2381,0.996,23,1.3
0,0,0,1,0,2,1,0,1,0,0,53,2324.0,48,0.6779999999999999,748.0,1272,1,6,3,2,1576,0.728,37,1.3119999999999998
0,1,0,4,0,4,1,0,1,0,0,57,12208.0,40,0.162,10228.0,1409,2,3,2,3,1980,0.616,34,0.619
1,1,0,4,0,5,1,0,0,0,1,43,5639.0,30,0.27399999999999997,4092.0,647,4,2,5,3,1547,1.087,15,0.364
0,1,0,3,0,4,1,0,1,0,0,58,10021.0,46,0.161,8404.0,1275,1,3,3,2,1617,0.578,25,0.667
0,1,0,1,1,4,1,0,1,0,0,64,2215.0,56,0.865,300.0,1270,0,6,1,0,1915,0.794,27,0.588
0,0,0,1,0,4,1,0,1,0,0,54,2027.0,44,0.73,547.0,1702,2,3,2,3,1480,0.9790000000000001,37,0.9470000000000001
0,1,0,3,0,4,1,0,1,0,0,53,6363.0,47,0.183,5201.0,1256,2,6,2,2,1162,0.644,26,1.0
0,0,0,1,0,3,1,0,0,1,0,39,3920.0,25,0.512,1912.0,3178,3,6,1,2,2008,0.9440000000000001,53,0.6559999999999999
0,1,0,3,0,2,1,0,1,0,0,56,9226.0,36,0.134,7993.0,1626,3,5,1,3,1233,1.521,29,1.636
0,0,0,1,1,4,1,1,0,0,0,54,9376.0,49,0.13699999999999998,8088.0,1562,4,6,1,1,1288,0.597,33,0.5
0,0,0,2,0,5,1,0,1,0,0,59,1944.0,46,0.6920000000000001,598.0,1960,1,5,3,3,1346,1.052,57,0.727
0,1,0,2,0,1,1,0,0,1,0,42,9599.0,36,0.162,8045.0,1154,3,3,1,0,1554,1.087,38,1.235
0,1,0,3,0,4,4,0,1,0,0,42,28202.0,28,0.03,27359.0,1629,4,5,1,2,843,0.637,38,0.727
0,1,0,4,0,3,1,0,0,0,1,43,24850.0,39,0.067,23188.0,1226,3,3,3,1,1662,0.693,25,0.9229999999999999
0,1,0,5,0,2,1,0,1,0,0,55,3805.0,49,0.5870000000000001,1572.0,1743,0,5,3,3,2233,1.095,27,0.929
0,1,0,4,0,1,1,0,0,1,0,52,2733.0,37,0.478,1427.0,1139,1,5,2,2,1306,0.7909999999999999,39,0.444
0,1,0,2,0,1,1,0,0,0,1,46,12781.0,27,0.098,11528.0,1073,1,6,3,3,1253,0.638,21,0.4
1,1,0,5,0,1,1,0,1,0,0,57,3106.0,40,0.361,1986.0,683,2,3,3,3,1120,1.045,17,0.7
0,1,0,4,0,3,1,0,1,0,0,48,7477.0,42,0.0,7477.0,1159,3,3,3,0,0,0.511,32,0.684
0,1,0,5,1,4,1,0,1,0,0,45,34516.0,33,0.06,32430.0,1859,4,6,1,3,2086,0.986,47,0.958
0,1,0,5,0,2,1,0,1,0,0,48,29963.0,36,0.07,27869.0,1205,2,6,5,2,2094,0.648,28,0.867
0,1,0,2,0,4,1,0,0,1,0,47,6509.0,36,0.312,4476.0,1409,1,5,3,0,2033,0.83,37,0.37
1,1,0,3,0,3,1,0,1,0,0,42,13450.0,34,0.0,13450.0,1000,3,3,3,3,0,0.742,18,0.059000000000000004
0,1,0,3,0,4,4,0,0,0,1,41,27000.0,36,0.0,27000.0,1209,2,6,2,0,0,0.61,39,0.3
