longitude,latitude,housing_median_age,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,NEAR BAY,NEAR OCEAN,rooms_per_household
-122.19,37.79,45.0,451.0,1106.0,454.0,4.6563,231800.0,0.0,0.0,1.0,0.0,5.986784140969163
-122.19,37.79,28.0,761.0,1737.0,669.0,2.9297,140500.0,0.0,0.0,1.0,0.0,4.699551569506727
-122.2,37.79,35.0,459.0,1009.0,390.0,2.3036,126000.0,0.0,0.0,1.0,0.0,4.62051282051282
-122.2,37.79,49.0,195.0,737.0,210.0,2.6667,122000.0,0.0,0.0,1.0,0.0,4.2
-122.2,37.79,44.0,452.0,1354.0,491.0,2.619,134700.0,0.0,0.0,1.0,0.0,3.30142566191446
-122.21,37.79,45.0,533.0,1530.0,474.0,2.4167,139400.0,0.0,0.0,1.0,0.0,4.462025316455696
-122.2,37.79,45.0,528.0,1410.0,480.0,2.7788,115400.0,0.0,0.0,1.0,0.0,4.210416666666666
-122.21,37.78,46.0,508.0,1390.0,569.0,2.7352,137300.0,0.0,0.0,1.0,0.0,3.9349736379613356
-122.21,37.78,52.0,300.0,1065.0,269.0,1.8472,137000.0,0.0,0.0,1.0,0.0,5.4907063197026025
-122.21,37.78,52.0,224.0,792.0,245.0,2.6583,142600.0,0.0,0.0,1.0,0.0,4.310204081632653
-122.21,37.78,49.0,244.0,779.0,245.0,3.0536,137500.0,0.0,0.0,1.0,0.0,3.6653061224489796
-122.22,37.78,44.0,710.0,2269.0,610.0,2.3906,111700.0,0.0,0.0,1.0,0.0,4.865573770491803
-122.21,37.78,43.0,460.0,1227.0,407.0,1.7188,126800.0,0.0,0.0,1.0,0.0,4.181818181818182
-122.21,37.78,47.0,248.0,753.0,241.0,2.625,111300.0,0.0,0.0,1.0,0.0,3.6556016597510372
-122.22,37.77,40.0,114.0,547.0,135.0,2.8015,114800.0,0.0,0.0,1.0,0.0,3.6592592592592594
-122.22,37.78,50.0,473.0,1807.0,440.0,1.7276,102300.0,0.0,0.0,1.0,0.0,4.036363636363636
-122.22,37.78,44.0,514.0,1700.0,495.0,2.0801,131900.0,0.0,0.0,1.0,0.0,3.38989898989899
-122.22,37.78,51.0,463.0,1543.0,393.0,2.489,119100.0,0.0,0.0,1.0,0.0,4.1653944020356235
-122.21,37.76,52.0,314.0,1085.0,300.0,1.7546,80600.0,0.0,0.0,1.0,0.0,4.733333333333333
-122.21,37.77,52.0,173.0,353.0,137.0,4.0904,80600.0,0.0,0.0,1.0,0.0,4.313868613138686
-122.21,37.77,52.0,153.0,473.0,149.0,2.6765,88800.0,0.0,0.0,1.0,0.0,5.0
-122.2,37.77,49.0,498.0,1621.0,483.0,2.4338,102400.0,0.0,0.0,1.0,0.0,4.703933747412008
-122.21,37.77,46.0,375.0,1183.0,354.0,2.3309,98700.0,0.0,0.0,1.0,0.0,3.4858757062146895
-122.21,37.77,43.0,328.0,836.0,277.0,2.2604,100000.0,0.0,0.0,1.0,0.0,3.6714801444043323
-122.19,37.77,42.0,254.0,900.0,263.0,1.8039,92300.0,0.0,0.0,1.0,0.0,3.543726235741445
-122.2,37.77,39.0,597.0,1888.0,537.0,2.2562,94800.0,0.0,0.0,1.0,0.0,5.007448789571694
-122.2,37.77,41.0,415.0,1024.0,341.0,2.0562,102000.0,0.0,0.0,1.0,0.0,4.536656891495602
-122.2,37.78,52.0,443.0,1225.0,423.0,3.5398,158400.0,0.0,0.0,1.0,0.0,5.4373522458628845
-122.2,37.78,39.0,399.0,1071.0,376.0,3.1167,121600.0,0.0,0.0,1.0,0.0,4.659574468085107
-122.2,37.78,50.0,403.0,1128.0,378.0,2.5401,129100.0,0.0,0.0,1.0,0.0,4.939153439153439
-122.2,37.77,43.0,502.0,1537.0,484.0,2.898,121400.0,0.0,0.0,1.0,0.0,5.020661157024794
-122.21,37.78,44.0,414.0,1240.0,393.0,2.3125,102800.0,0.0,0.0,1.0,0.0,4.399491094147582
-122.19,37.78,52.0,180.0,469.0,168.0,2.875,160000.0,0.0,0.0,1.0,0.0,6.107142857142857
-122.19,37.77,52.0,428.0,1086.0,425.0,3.3715,143900.0,0.0,0.0,1.0,0.0,5.105882352941176
-122.19,37.77,52.0,445.0,1144.0,417.0,3.5114,151200.0,0.0,0.0,1.0,0.0,5.585131894484412
-122.19,37.78,52.0,415.0,1109.0,375.0,4.3125,164400.0,0.0,0.0,1.0,0.0,6.645333333333333
-122.19,37.78,52.0,397.0,984.0,369.0,3.22,156500.0,0.0,0.0,1.0,0.0,5.956639566395664
-122.18,37.78,33.0,31.0,575.0,47.0,3.875,225000.0,0.0,0.0,1.0,0.0,3.021276595744681
-122.19,37.78,49.0,205.0,496.0,209.0,5.2328,174200.0,0.0,0.0,1.0,0.0,5.660287081339713
-122.19,37.78,52.0,193.0,555.0,190.0,3.7262,166900.0,0.0,0.0,1.0,0.0,5.631578947368421
-122.2,37.78,45.0,332.0,869.0,327.0,4.5893,163500.0,0.0,0.0,1.0,0.0,5.400611620795107
-122.18,37.79,39.0,95.0,236.0,106.0,5.2578,253000.0,0.0,0.0,1.0,0.0,5.820754716981132
-122.18,37.79,41.0,233.0,626.0,214.0,7.0875,240700.0,0.0,0.0,1.0,0.0,6.593457943925234
-122.18,37.79,46.0,387.0,922.0,329.0,3.9712,208100.0,0.0,0.0,1.0,0.0,6.410334346504559
-122.19,37.79,47.0,243.0,582.0,256.0,2.9514,198100.0,0.0,0.0,1.0,0.0,4.80078125
-122.19,37.79,50.0,217.0,546.0,201.0,2.6667,172800.0,0.0,0.0,1.0,0.0,4.746268656716418
-122.18,37.81,37.0,262.0,620.0,266.0,5.4446,336700.0,0.0,0.0,1.0,0.0,6.176691729323308
-122.18,37.8,34.0,195.0,442.0,195.0,6.2838,318200.0,0.0,0.0,1.0,0.0,6.948717948717949
-122.18,37.8,23.0,336.0,955.0,328.0,6.7527,285800.0,0.0,0.0,1.0,0.0,7.064024390243903
-122.13,37.77,24.0,317.0,916.0,324.0,7.0712,293000.0,0.0,0.0,1.0,0.0,7.589506172839506
-122.16,37.79,22.0,2048.0,4985.0,1967.0,5.9849,371000.0,0.0,0.0,1.0,0.0,6.528723945094052
-122.17,37.78,42.0,260.0,651.0,267.0,3.6875,157300.0,0.0,0.0,1.0,0.0,5.707865168539326
-122.17,37.77,30.0,746.0,1704.0,703.0,2.875,135300.0,0.0,0.0,1.0,0.0,4.731152204836415
-122.18,37.78,43.0,440.0,1085.0,407.0,3.4205,136700.0,0.0,0.0,1.0,0.0,4.877149877149877
-122.18,37.78,50.0,322.0,713.0,284.0,3.2984,160700.0,0.0,0.0,1.0,0.0,5.78169014084507
-122.17,37.78,49.0,177.0,468.0,181.0,3.875,140600.0,0.0,0.0,1.0,0.0,4.933701657458563
-122.17,37.78,52.0,128.0,296.0,121.0,4.175,144000.0,0.0,0.0,1.0,0.0,5.396694214876033
-122.16,37.77,47.0,435.0,570.0,218.0,4.375,161900.0,0.0,0.0,1.0,0.0,5.761467889908257
-122.16,37.77,48.0,194.0,446.0,180.0,4.7708,156300.0,0.0,0.0,1.0,0.0,5.427777777777778
-122.16,37.77,45.0,397.0,968.0,384.0,3.5739,176000.0,0.0,0.0,1.0,0.0,6.052083333333333
-122.16,37.77,39.0,349.0,857.0,316.0,3.0958,145800.0,0.0,0.0,1.0,0.0,5.0094936708860756
-122.17,37.77,39.0,342.0,912.0,322.0,3.3958,141900.0,0.0,0.0,1.0,0.0,5.0062111801242235
-122.17,37.77,31.0,533.0,1360.0,452.0,1.871,90700.0,0.0,0.0,1.0,0.0,5.3628318584070795
-122.17,37.76,41.0,367.0,1074.0,355.0,1.9356,90600.0,0.0,0.0,1.0,0.0,4.490140845070423
-122.17,37.76,47.0,413.0,965.0,382.0,2.1842,107900.0,0.0,0.0,1.0,0.0,5.544502617801047
-122.18,37.76,37.0,358.0,933.0,320.0,2.2917,107000.0,0.0,0.0,1.0,0.0,4.921875
-122.17,37.76,38.0,397.0,987.0,354.0,2.4333,98200.0,0.0,0.0,1.0,0.0,4.983050847457627
-122.18,37.76,50.0,261.0,907.0,246.0,1.9479,89500.0,0.0,0.0,1.0,0.0,4.82520325203252
-122.18,37.76,52.0,175.0,447.0,165.0,3.9063,93800.0,0.0,0.0,1.0,0.0,4.569696969696969
-122.18,37.76,49.0,452.0,1299.0,451.0,1.8407,96700.0,0.0,0.0,1.0,0.0,5.117516629711751
-122.18,37.77,27.0,236.0,396.0,157.0,2.0786,97500.0,0.0,0.0,1.0,0.0,5.789808917197452
-122.18,37.77,42.0,257.0,877.0,268.0,2.8125,97300.0,0.0,0.0,1.0,0.0,4.402985074626866
-122.18,37.76,43.0,408.0,1111.0,367.0,1.8913,91200.0,0.0,0.0,1.0,0.0,5.498637602179836
-122.19,37.76,49.0,282.0,790.0,269.0,1.7056,91400.0,0.0,0.0,1.0,0.0,5.08550185873606
-122.18,37.77,52.0,547.0,1479.0,554.0,2.2768,96200.0,0.0,0.0,1.0,0.0,4.953068592057762
-122.18,37.77,51.0,471.0,1173.0,438.0,3.2552,120100.0,0.0,0.0,1.0,0.0,4.810502283105023
-122.18,37.77,52.0,362.0,1029.0,366.0,2.0556,100000.0,0.0,0.0,1.0,0.0,4.775956284153006
-122.19,37.76,52.0,391.0,1030.0,350.0,2.4659,94700.0,0.0,0.0,1.0,0.0,5.782857142857143
-122.2,37.76,47.0,259.0,826.0,279.0,1.75,85700.0,0.0,0.0,1.0,0.0,4.0
-122.19,37.77,41.0,510.0,1412.0,454.0,2.0469,89300.0,0.0,0.0,1.0,0.0,4.484581497797357
-122.19,37.77,45.0,393.0,1132.0,349.0,2.7159,101400.0,0.0,0.0,1.0,0.0,5.306590257879656
-122.19,37.76,41.0,207.0,522.0,159.0,1.2083,72500.0,0.0,0.0,1.0,0.0,5.7924528301886795
-122.19,37.76,45.0,238.0,630.0,237.0,1.925,74100.0,0.0,0.0,1.0,0.0,4.198312236286919
-122.2,37.75,36.0,132.0,531.0,133.0,1.5809,70000.0,0.0,0.0,1.0,0.0,4.556390977443609
-122.2,37.76,37.0,736.0,1925.0,667.0,1.4097,84600.0,0.0,0.0,1.0,0.0,4.017991004497751
-122.19,37.76,38.0,370.0,1144.0,351.0,0.7683,81800.0,0.0,0.0,1.0,0.0,4.253561253561253
-122.19,37.75,19.0,565.0,1481.0,520.0,1.3194,81400.0,0.0,0.0,1.0,0.0,4.244230769230769
-122.19,37.75,28.0,189.0,435.0,162.0,0.8012,81800.0,0.0,0.0,1.0,0.0,5.283950617283951
-122.19,37.76,26.0,297.0,984.0,303.0,1.9479,85800.0,0.0,0.0,1.0,0.0,4.267326732673268
-122.19,37.74,36.0,212.0,567.0,159.0,1.1765,87100.0,0.0,0.0,1.0,0.0,5.327044025157233
-122.18,37.74,42.0,154.0,380.0,123.0,2.3456,83500.0,0.0,0.0,1.0,0.0,4.3983739837398375
-122.19,37.73,44.0,253.0,825.0,244.0,2.1538,79700.0,0.0,0.0,1.0,0.0,4.368852459016393
-122.19,37.74,43.0,147.0,417.0,155.0,2.5139,83400.0,0.0,0.0,1.0,0.0,4.561290322580645
-122.19,37.73,45.0,291.0,801.0,287.0,1.2625,84700.0,0.0,0.0,1.0,0.0,5.32404181184669
-122.18,37.73,42.0,215.0,646.0,198.0,2.9063,80000.0,0.0,0.0,1.0,0.0,4.590909090909091
-122.18,37.73,43.0,293.0,855.0,285.0,2.5192,76400.0,0.0,0.0,1.0,0.0,4.8807017543859645
-122.18,37.73,44.0,119.0,435.0,136.0,2.1111,79700.0,0.0,0.0,1.0,0.0,4.029411764705882
-122.18,37.73,42.0,874.0,2736.0,780.0,2.455,82400.0,0.0,0.0,1.0,0.0,5.223076923076923
-122.17,37.74,41.0,445.0,1481.0,414.0,2.4028,97700.0,0.0,0.0,1.0,0.0,3.896135265700483
-122.17,37.74,47.0,134.0,327.0,137.0,2.15,97200.0,0.0,0.0,1.0,0.0,3.3795620437956204
-122.17,37.74,43.0,193.0,494.0,179.0,2.4776,101600.0,0.0,0.0,1.0,0.0,4.569832402234637
-122.17,37.73,43.0,371.0,1231.0,341.0,2.1587,86500.0,0.0,0.0,1.0,0.0,4.319648093841642
-122.18,37.74,35.0,126.0,323.0,109.0,1.8438,90500.0,0.0,0.0,1.0,0.0,4.623853211009174
-122.17,37.74,46.0,226.0,749.0,225.0,3.0298,107600.0,0.0,0.0,1.0,0.0,4.56
-122.17,37.74,46.0,183.0,693.0,178.0,2.25,84200.0,0.0,0.0,1.0,0.0,4.320224719101123
-122.18,37.74,46.0,391.0,1339.0,354.0,2.2467,88900.0,0.0,0.0,1.0,0.0,5.940677966101695
-122.18,37.75,45.0,76.0,282.0,80.0,4.0469,80700.0,0.0,0.0,1.0,0.0,4.125
-122.18,37.75,46.0,218.0,621.0,195.0,1.325,87100.0,0.0,0.0,1.0,0.0,4.825641025641025
-122.17,37.75,38.0,435.0,732.0,259.0,1.6196,85100.0,0.0,0.0,1.0,0.0,3.83011583011583
-122.18,37.75,45.0,261.0,901.0,260.0,2.1731,82000.0,0.0,0.0,1.0,0.0,3.8076923076923075
-122.19,37.75,36.0,263.0,482.0,150.0,1.9167,82800.0,0.0,0.0,1.0,0.0,7.506666666666667
-122.18,37.75,43.0,233.0,652.0,213.0,2.069,84600.0,0.0,0.0,1.0,0.0,4.863849765258216
-122.18,37.75,36.0,214.0,651.0,166.0,1.712,82100.0,0.0,0.0,1.0,0.0,6.307228915662651
-122.17,37.76,33.0,307.0,999.0,286.0,2.5625,89300.0,0.0,0.0,1.0,0.0,4.475524475524476
-122.17,37.75,43.0,320.0,907.0,306.0,1.9821,98300.0,0.0,0.0,1.0,0.0,5.186274509803922
-122.17,37.75,41.0,271.0,828.0,230.0,2.5043,92300.0,0.0,0.0,1.0,0.0,5.465217391304348
-122.17,37.75,44.0,248.0,763.0,254.0,2.3281,88800.0,0.0,0.0,1.0,0.0,4.7952755905511815
-122.17,37.75,48.0,390.0,935.0,349.0,1.4375,90000.0,0.0,0.0,1.0,0.0,5.017191977077364
-122.16,37.76,45.0,514.0,1437.0,484.0,2.5122,95500.0,0.0,0.0,1.0,0.0,4.75
-122.16,37.75,38.0,624.0,1516.0,482.0,1.5625,91700.0,0.0,0.0,1.0,0.0,5.097510373443983
-122.17,37.75,47.0,211.0,597.0,185.0,3.1587,100400.0,0.0,0.0,1.0,0.0,5.394594594594595
-122.17,37.76,40.0,343.0,949.0,342.0,1.8426,94800.0,0.0,0.0,1.0,0.0,4.926900584795321
-122.16,37.76,46.0,307.0,881.0,302.0,4.6696,164300.0,0.0,0.0,1.0,0.0,6.049668874172186
-122.16,37.76,36.0,574.0,1438.0,519.0,2.4598,155500.0,0.0,0.0,1.0,0.0,5.358381502890174
-122.15,37.76,39.0,286.0,763.0,270.0,6.0749,196900.0,0.0,0.0,1.0,0.0,6.7518518518518515
-122.14,37.77,27.0,365.0,1297.0,355.0,4.8304,279100.0,0.0,0.0,1.0,0.0,6.27887323943662
-122.14,37.76,34.0,231.0,545.0,211.0,5.5701,252800.0,0.0,0.0,1.0,0.0,7.170616113744076
-122.13,37.76,26.0,491.0,1222.0,533.0,5.37,275400.0,0.0,0.0,1.0,0.0,6.127579737335835
-122.12,37.75,33.0,261.0,808.0,219.0,6.86,250000.0,0.0,0.0,1.0,0.0,8.26027397260274
-122.12,37.75,28.0,111.0,329.0,109.0,7.6923,329800.0,0.0,0.0,1.0,0.0,7.284403669724771
-122.14,37.75,36.0,105.0,299.0,109.0,4.0313,195500.0,0.0,0.0,1.0,0.0,6.330275229357798
-122.14,37.75,33.0,200.0,579.0,202.0,6.8323,255900.0,0.0,0.0,1.0,0.0,6.603960396039604
-122.13,37.75,30.0,54.0,137.0,50.0,4.975,311100.0,0.0,0.0,1.0,0.0,8.28
-122.13,37.75,36.0,93.0,229.0,93.0,5.3602,330000.0,0.0,0.0,1.0,0.0,8.258064516129032
-122.13,37.74,41.0,666.0,1476.0,648.0,5.0,248900.0,0.0,0.0,1.0,0.0,6.790123456790123
-122.16,37.75,46.0,161.0,429.0,154.0,2.925,142900.0,0.0,0.0,1.0,0.0,6.194805194805195
-122.15,37.75,40.0,256.0,849.0,255.0,3.8913,126300.0,0.0,0.0,1.0,0.0,5.666666666666667
-122.15,37.75,44.0,399.0,946.0,331.0,3.225,135800.0,0.0,0.0,1.0,0.0,5.854984894259819
-122.15,37.74,41.0,178.0,571.0,191.0,3.1458,130600.0,0.0,0.0,1.0,0.0,4.481675392670157
-122.16,37.75,24.0,454.0,1137.0,386.0,2.537,107900.0,0.0,0.0,1.0,0.0,4.637305699481865
-122.16,37.75,44.0,131.0,378.0,135.0,2.5568,111100.0,0.0,0.0,1.0,0.0,4.57037037037037
-122.15,37.74,43.0,275.0,853.0,272.0,3.5083,122000.0,0.0,0.0,1.0,0.0,5.084558823529412
-122.15,37.74,49.0,277.0,764.0,282.0,3.3125,118000.0,0.0,0.0,1.0,0.0,4.698581560283688
-122.16,37.75,40.0,294.0,928.0,261.0,1.8235,95200.0,0.0,0.0,1.0,0.0,4.7011494252873565
-122.16,37.75,35.0,140.0,406.0,133.0,3.8047,94300.0,0.0,0.0,1.0,0.0,5.015037593984962
-122.17,37.74,34.0,281.0,824.0,280.0,2.2917,92500.0,0.0,0.0,1.0,0.0,4.367857142857143
-122.17,37.75,37.0,287.0,835.0,259.0,2.4962,91800.0,0.0,0.0,1.0,0.0,5.324324324324325
-122.16,37.74,43.0,300.0,826.0,295.0,4.0417,109400.0,0.0,0.0,1.0,0.0,5.2
-122.16,37.74,46.0,181.0,567.0,211.0,3.4844,129500.0,0.0,0.0,1.0,0.0,4.876777251184834
-122.16,37.74,52.0,147.0,355.0,144.0,4.1458,143400.0,0.0,0.0,1.0,0.0,5.354166666666667
-122.16,37.74,47.0,223.0,533.0,166.0,2.625,98200.0,0.0,0.0,1.0,0.0,4.963855421686747
-122.16,37.74,44.0,239.0,609.0,215.0,2.0227,103100.0,0.0,0.0,1.0,0.0,5.102325581395349
-122.29,37.9,49.0,238.0,576.0,236.0,3.3333,276800.0,0.0,0.0,1.0,0.0,5.436440677966102
-122.29,37.9,52.0,263.0,594.0,286.0,5.338,270900.0,0.0,0.0,1.0,0.0,5.608391608391608
-122.29,37.89,52.0,422.0,870.0,377.0,3.4732,246200.0,0.0,0.0,1.0,0.0,5.962864721485412
-122.3,37.9,38.0,522.0,1027.0,509.0,3.5125,224200.0,0.0,0.0,1.0,0.0,4.445972495088409
-122.29,37.89,52.0,349.0,693.0,326.0,3.1375,229100.0,0.0,0.0,1.0,0.0,4.819018404907975
-122.3,37.89,46.0,402.0,815.0,375.0,2.8036,211600.0,0.0,0.0,1.0,0.0,4.053333333333334
-122.3,37.9,15.0,1212.0,2420.0,1146.0,4.5824,256100.0,0.0,0.0,1.0,0.0,4.43542757417103
-122.3,37.89,36.0,293.0,518.0,276.0,3.0208,206300.0,0.0,0.0,1.0,0.0,3.902173913043478
-122.3,37.89,52.0,283.0,620.0,275.0,4.0875,221300.0,0.0,0.0,1.0,0.0,4.538181818181818
-122.33,37.89,42.0,291.0,551.0,266.0,4.5268,207400.0,0.0,0.0,1.0,0.0,5.045112781954887
-122.34,37.88,37.0,930.0,2556.0,924.0,1.7375,350000.0,0.0,0.0,1.0,0.0,3.3127705627705626
-122.29,37.89,52.0,698.0,1498.0,696.0,3.1795,218200.0,0.0,0.0,1.0,0.0,4.556034482758621
-122.29,37.88,50.0,261.0,523.0,227.0,3.8672,216700.0,0.0,0.0,1.0,0.0,5.334801762114537
-122.29,37.89,52.0,175.0,374.0,153.0,5.1675,270600.0,0.0,0.0,1.0,0.0,6.398692810457517
-122.29,37.89,52.0,380.0,1004.0,371.0,5.1696,261400.0,0.0,0.0,1.0,0.0,6.115902964959568
-122.28,37.88,52.0,332.0,769.0,334.0,4.2614,261300.0,0.0,0.0,1.0,0.0,5.520958083832335
-122.29,37.89,52.0,421.0,940.0,423.0,5.0551,232200.0,0.0,0.0,1.0,0.0,5.148936170212766
-122.27,37.9,42.0,274.0,645.0,256.0,5.6228,375400.0,0.0,0.0,1.0,0.0,6.4453125
-122.26,37.9,52.0,279.0,705.0,288.0,7.8864,357300.0,0.0,0.0,1.0,0.0,6.690972222222222
-122.27,37.9,52.0,273.0,684.0,275.0,7.9556,374400.0,0.0,0.0,1.0,0.0,7.56
-122.27,37.9,52.0,240.0,572.0,236.0,6.174,358800.0,0.0,0.0,1.0,0.0,7.639830508474576
-122.27,37.9,52.0,270.0,671.0,253.0,6.9414,417500.0,0.0,0.0,1.0,0.0,8.067193675889328
-122.27,37.89,52.0,373.0,975.0,365.0,8.8342,430500.0,0.0,0.0,1.0,0.0,8.345205479452055
-122.28,37.9,52.0,328.0,779.0,312.0,7.1754,362900.0,0.0,0.0,1.0,0.0,7.42948717948718
-122.28,37.9,52.0,250.0,658.0,244.0,10.0825,397000.0,0.0,0.0,1.0,0.0,8.209016393442623
-122.28,37.9,52.0,328.0,819.0,335.0,4.9083,346800.0,0.0,0.0,1.0,0.0,6.749253731343283
-122.28,37.89,52.0,169.0,412.0,168.0,5.7912,327100.0,0.0,0.0,1.0,0.0,7.291666666666667
-122.28,37.89,52.0,408.0,835.0,369.0,4.5893,290100.0,0.0,0.0,1.0,0.0,6.273712737127371
-122.28,37.89,52.0,329.0,722.0,306.0,5.4171,292000.0,0.0,0.0,1.0,0.0,6.764705882352941
-122.28,37.89,52.0,473.0,1085.0,487.0,4.125,270900.0,0.0,0.0,1.0,0.0,5.371663244353183
-122.27,37.89,52.0,366.0,973.0,355.0,7.266,371100.0,0.0,0.0,1.0,0.0,7.436619718309859
-122.27,37.89,52.0,293.0,723.0,272.0,5.3989,335600.0,0.0,0.0,1.0,0.0,7.272058823529412
-122.26,37.9,37.0,335.0,903.0,362.0,7.8336,371300.0,0.0,0.0,1.0,0.0,6.132596685082873
-122.25,37.89,41.0,195.0,356.0,181.0,6.1593,344000.0,0.0,0.0,1.0,0.0,6.2154696132596685
-122.26,37.89,52.0,494.0,1005.0,462.0,6.381,342200.0,0.0,0.0,1.0,0.0,6.662337662337662
-122.26,37.89,52.0,531.0,1205.0,504.0,6.6828,370900.0,0.0,0.0,1.0,0.0,7.353174603174603
-122.25,37.89,37.0,457.0,987.0,450.0,7.5385,350000.0,0.0,0.0,1.0,0.0,6.666666666666667
-122.25,37.89,42.0,460.0,1031.0,448.0,6.7138,368600.0,0.0,0.0,1.0,0.0,6.390625
-122.26,37.88,52.0,417.0,894.0,404.0,6.2425,391800.0,0.0,0.0,1.0,0.0,6.314356435643564
-122.26,37.88,52.0,410.0,823.0,377.0,5.7979,415300.0,0.0,0.0,1.0,0.0,5.981432360742706
-122.27,37.88,52.0,648.0,1232.0,621.0,4.2813,284900.0,0.0,0.0,1.0,0.0,5.4106280193236715
-122.27,37.88,52.0,391.0,669.0,367.0,3.5417,287500.0,0.0,0.0,1.0,0.0,4.613079019073569
-122.27,37.88,44.0,592.0,989.0,550.0,3.0132,272900.0,0.0,0.0,1.0,0.0,4.094545454545455
-122.28,37.88,52.0,491.0,1058.0,464.0,4.1429,259600.0,0.0,0.0,1.0,0.0,5.377155172413793
-122.28,37.88,52.0,200.0,506.0,207.0,4.1912,254500.0,0.0,0.0,1.0,0.0,5.763285024154589
-122.28,37.88,52.0,215.0,489.0,218.0,3.9167,235600.0,0.0,0.0,1.0,0.0,5.376146788990826
-122.29,37.88,52.0,424.0,824.0,388.0,3.8897,218400.0,0.0,0.0,1.0,0.0,5.564432989690721
-122.29,37.88,48.0,490.0,1034.0,475.0,3.1065,229200.0,0.0,0.0,1.0,0.0,4.978947368421053
-122.29,37.88,46.0,442.0,920.0,425.0,2.9926,192100.0,0.0,0.0,1.0,0.0,4.458823529411765
-122.29,37.88,52.0,395.0,841.0,380.0,3.556,179300.0,0.0,0.0,1.0,0.0,4.342105263157895
-122.3,37.88,45.0,146.0,749.0,137.0,1.475,187500.0,0.0,0.0,1.0,0.0,3.3065693430656933
-122.3,37.88,52.0,97.0,208.0,98.0,1.6971,138800.0,0.0,0.0,1.0,0.0,4.173469387755102
-122.3,37.87,10.0,118.0,228.0,100.0,2.1705,150000.0,0.0,0.0,1.0,0.0,5.03
-122.3,37.86,50.0,127.0,287.0,128.0,2.75,140600.0,0.0,0.0,1.0,0.0,3.8984375
-122.29,37.85,52.0,119.0,218.0,106.0,2.5682,120000.0,0.0,0.0,1.0,0.0,4.5
-122.3,37.88,46.0,376.0,854.0,355.0,2.9,144800.0,0.0,0.0,1.0,0.0,4.6394366197183095
-122.3,37.87,52.0,749.0,1695.0,684.0,2.2208,144800.0,0.0,0.0,1.0,0.0,4.565789473684211
-122.28,37.88,52.0,188.0,403.0,172.0,3.2344,245500.0,0.0,0.0,1.0,0.0,5.563953488372093
-122.28,37.87,52.0,132.0,288.0,131.0,3.5156,200000.0,0.0,0.0,1.0,0.0,4.4961832061068705
-122.28,37.87,49.0,548.0,963.0,521.0,1.9805,173700.0,0.0,0.0,1.0,0.0,3.888675623800384
-122.29,37.87,50.0,536.0,1129.0,516.0,2.6684,185600.0,0.0,0.0,1.0,0.0,3.544573643410853
-122.29,37.87,52.0,198.0,386.0,204.0,3.875,182600.0,0.0,0.0,1.0,0.0,4.387254901960785
-122.28,37.88,52.0,416.0,811.0,406.0,3.006,227900.0,0.0,0.0,1.0,0.0,4.701970443349754
-122.28,37.87,46.0,696.0,1293.0,675.0,2.543,220700.0,0.0,0.0,1.0,0.0,4.477037037037037
-122.28,37.87,46.0,446.0,805.0,431.0,2.8676,212000.0,0.0,0.0,1.0,0.0,4.122969837587007
-122.27,37.88,52.0,930.0,1372.0,876.0,2.1907,271400.0,0.0,0.0,1.0,0.0,3.199771689497717
-122.27,37.87,30.0,439.0,862.0,425.0,1.7778,268800.0,0.0,0.0,1.0,0.0,3.447058823529412
-122.27,37.88,37.0,682.0,1152.0,616.0,2.52,277800.0,0.0,0.0,1.0,0.0,4.251623376623376
-122.26,37.88,52.0,255.0,483.0,249.0,4.2788,332500.0,0.0,0.0,1.0,0.0,4.614457831325301
-122.26,37.88,52.0,604.0,1558.0,573.0,2.944,338900.0,0.0,0.0,1.0,0.0,4.1239092495637
-122.26,37.88,52.0,837.0,1798.0,769.0,1.725,287500.0,0.0,0.0,1.0,0.0,3.386215864759428
-122.25,37.87,41.0,141.0,266.0,123.0,5.2289,384600.0,0.0,0.0,1.0,0.0,5.569105691056911
-122.25,37.87,42.0,465.0,2184.0,422.0,2.5562,371400.0,0.0,0.0,1.0,0.0,4.161137440758294
-122.25,37.87,52.0,460.0,2016.0,477.0,0.949,350000.0,0.0,0.0,1.0,0.0,2.5241090146750524
-122.26,37.87,52.0,371.0,3337.0,350.0,1.4012,175000.0,0.0,0.0,1.0,0.0,3.105714285714286
-122.26,37.87,52.0,998.0,1721.0,949.0,1.1859,241700.0,0.0,0.0,1.0,0.0,2.922023182297155
-122.27,37.87,35.0,1108.0,1675.0,1000.0,1.7464,216700.0,0.0,0.0,1.0,0.0,3.218
-122.27,37.87,49.0,368.0,707.0,350.0,2.8846,211300.0,0.0,0.0,1.0,0.0,3.857142857142857
-122.27,37.87,52.0,698.0,1424.0,694.0,2.7372,210200.0,0.0,0.0,1.0,0.0,4.443804034582133
-122.28,37.86,52.0,195.0,393.0,189.0,3.8594,196400.0,0.0,0.0,1.0,0.0,4.962962962962963
-122.28,37.87,52.0,353.0,828.0,339.0,3.5625,191700.0,0.0,0.0,1.0,0.0,5.348082595870206
-122.28,37.87,52.0,300.0,571.0,292.0,2.2788,182300.0,0.0,0.0,1.0,0.0,4.222602739726027
-122.29,37.87,44.0,755.0,1382.0,713.0,2.537,175000.0,0.0,0.0,1.0,0.0,3.5610098176718092
