Gender,Card_Category,Missing_Income,Income_Category,Missing_Education,Education_Level,Marital_Divorced,Marital_Married,Marital_Single,Marital_Unknown,Customer_Age,Avg_Utilization_Ratio,Avg_Open_To_Buy,Total_Trans_Amt,Dependent_count,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1,Attrition
1,1,0,4,0,6,0,0,1,0,44,0.327,5097.0,1409,2,5,1,2,2480,0.435,0.167,0
1,1,0,5,0,5,0,0,1,0,50,0.459,1748.0,1354,3,4,1,2,1486,0.868,0.647,0
1,1,0,2,0,1,0,1,0,0,73,0.252,3344.0,1765,0,5,3,2,1125,1.363,1.615,0
1,1,0,2,1,2,0,0,0,1,56,0.244,2201.0,1192,3,6,3,4,709,0.538,0.588,0
1,1,0,2,0,1,0,0,1,0,59,0.291,2562.0,687,0,2,4,3,1054,0.616,0.545,1
1,1,0,1,0,1,0,1,0,0,70,0.46,1757.0,1227,0,3,2,3,1495,0.581,0.875,0
0,1,0,1,0,1,0,1,0,0,55,0.489,1206.0,1737,2,4,3,3,1152,0.969,1.6,0
1,1,0,4,1,2,0,0,1,0,43,0.043,21369.0,1348,4,4,1,0,953,0.769,1.125,0
1,1,0,5,0,3,0,0,1,0,45,0.482,1623.0,1435,1,4,2,2,1510,0.609,0.462,0
0,1,0,2,0,3,0,0,1,0,45,0.24,2691.0,1321,2,2,3,0,849,0.456,0.75,0
1,1,0,2,0,2,0,1,0,0,40,0.197,5612.0,1479,1,6,3,2,1378,0.73,0.611,0
1,1,0,3,0,4,0,0,0,1,36,0.048,32864.0,1283,2,2,2,3,1652,0.854,1.294,0
0,1,0,2,0,5,0,1,0,0,59,0.0,1438.3,689,0,1,4,1,0,1.038,0.353,1
1,1,0,4,1,2,0,1,0,0,43,0.048,23225.0,965,4,6,3,2,1171,0.655,1.125,0
0,1,0,1,1,2,0,1,0,0,46,0.866,331.0,1541,1,2,3,2,2143,1.53,1.0,0
1,1,0,2,0,3,0,1,0,0,41,0.152,4419.0,1258,2,5,1,3,795,0.707,1.3,0
0,1,0,1,0,2,0,1,0,0,51,0.317,3557.0,1339,2,5,2,2,1650,0.708,0.538,0
0,1,0,1,1,2,0,0,0,1,51,0.114,8430.0,1007,3,2,2,2,1082,0.701,1.444,0
0,1,1,1,0,2,1,0,0,0,43,0.762,757.0,1387,4,6,3,2,2430,0.617,1.357,0
0,1,0,2,0,1,0,1,0,0,64,0.0,3353.0,960,0,1,3,3,0,1.021,0.385,1
1,1,0,4,0,2,0,1,0,0,54,0.626,856.0,1119,5,3,3,3,1434,0.923,3.5,0
1,1,0,2,1,2,0,0,1,0,48,0.211,4164.0,1642,3,6,1,3,1115,0.549,0.519,0
1,1,0,4,0,3,1,0,0,0,40,0.0,23603.0,1382,2,5,3,0,0,0.795,1.067,0
1,1,0,2,0,3,0,1,0,0,57,0.0,2601.0,1232,0,6,2,2,0,0.814,0.684,0
1,1,0,3,0,2,0,0,1,0,45,0.162,5334.0,1542,4,4,3,0,1029,0.838,1.286,0
1,1,0,3,0,1,0,0,1,0,41,0.196,6453.0,1094,3,4,3,3,1576,0.826,0.524,0
0,1,0,1,0,3,0,1,0,0,42,0.734,641.0,1217,4,2,2,2,1769,0.759,1.143,0
1,1,0,4,0,2,0,0,1,0,45,0.0,3401.0,744,2,1,1,2,0,0.898,1.0,1
0,1,0,1,0,3,0,1,0,0,42,0.446,1253.0,1614,4,4,2,0,1007,0.84,0.737,0
1,1,0,3,0,3,1,0,0,0,47,0.14,15201.0,1747,4,5,2,2,2481,1.302,1.214,0
0,1,0,2,0,1,0,1,0,0,48,0.262,3106.0,1144,4,3,1,3,1100,0.587,1.0,0
1,2,0,3,0,2,0,0,1,0,43,0.042,33076.0,1575,1,4,3,2,1440,1.117,2.4,0
1,1,0,3,0,1,0,0,0,1,41,0.094,20850.0,1463,4,4,3,0,2168,0.859,1.667,0
0,1,0,2,0,3,0,1,0,0,54,0.308,3845.0,1706,1,5,2,3,1711,1.434,1.625,0
0,1,1,1,0,1,0,1,0,0,54,0.0,6094.0,909,2,3,3,1,0,1.129,0.273,1
1,1,0,2,0,2,0,1,0,0,61,0.68,940.0,2434,0,3,1,2,1999,2.145,1.538,0
1,1,0,3,0,3,0,1,0,0,61,0.238,4088.0,1876,0,2,1,0,1274,1.015,0.783,0
1,1,0,5,0,1,0,1,0,0,48,0.0,27126.0,1000,2,3,3,3,0,0.953,0.786,1
0,1,0,1,0,2,0,0,1,0,45,0.753,825.0,1139,4,6,3,2,2517,0.771,0.765,0
0,1,1,1,0,2,0,1,0,0,54,0.877,311.0,799,4,6,2,2,2221,0.491,0.235,1
0,1,1,1,0,6,0,1,0,0,54,0.724,524.0,1881,3,2,2,3,1376,0.89,0.607,0
1,1,0,4,0,2,0,0,1,0,44,0.117,12843.0,1273,3,2,3,2,1703,0.955,0.588,0
0,1,1,1,0,6,0,0,1,0,50,0.638,913.0,1328,4,2,3,2,1608,0.587,0.571,0
1,1,0,4,0,6,0,1,0,0,55,0.102,14745.0,1579,2,3,4,3,1682,0.631,1.118,0
1,1,0,2,0,2,0,0,0,1,48,0.131,11350.0,937,2,5,1,2,1718,0.607,0.556,0
1,1,0,4,0,4,0,0,1,0,45,0.078,21404.0,1749,2,6,3,0,1814,1.178,2.083,0
1,1,0,2,0,1,0,1,0,0,60,0.255,2444.0,1424,0,5,1,3,837,1.859,1.417,0
1,1,0,2,0,1,0,1,0,0,55,0.716,879.0,2011,2,5,3,2,2217,0.799,0.783,0
0,1,0,2,0,1,0,1,0,0,62,0.609,802.0,1208,0,5,2,3,1250,0.728,0.632,0
0,1,0,1,0,1,0,0,0,1,38,0.405,855.3,1259,1,2,3,0,583,0.888,1.0,0
1,1,0,2,0,1,0,0,1,0,46,0.15,8014.0,1319,3,2,3,2,1418,0.612,0.368,0
1,2,0,5,0,1,0,0,1,0,50,0.154,12635.0,949,0,5,2,3,2303,0.804,2.0,0
1,1,0,4,0,3,0,1,0,0,45,0.605,878.0,1338,2,5,3,2,1343,0.869,1.308,0
1,1,0,4,0,5,1,0,0,0,47,0.275,4154.0,1554,3,6,3,0,1577,0.657,0.444,0
1,3,0,4,0,4,0,1,0,0,48,0.06,32455.0,1350,4,2,2,3,2061,0.722,0.455,0
1,1,0,4,0,3,0,1,0,0,35,0.162,5855.0,1694,3,5,2,2,1130,0.963,0.76,0
1,1,0,5,0,2,0,1,0,0,51,0.07,22514.0,1678,2,3,3,0,1707,0.816,0.538,0
0,1,1,1,0,1,0,1,0,0,36,0.0,15439.0,2069,3,4,1,1,0,0.742,0.536,0
1,1,0,3,0,2,0,0,1,0,47,0.094,19607.0,1222,4,6,3,2,2030,0.776,0.438,0
1,1,0,5,0,2,0,0,1,0,52,0.0,14543.0,1536,2,2,3,2,0,0.788,0.423,0
0,1,0,1,0,3,0,1,0,0,43,0.256,7209.0,1400,4,2,1,1,2475,0.697,2.1,0
1,1,0,2,0,1,0,1,0,0,63,0.186,4077.0,1050,2,2,2,2,930,0.885,1.154,0
1,1,0,4,0,2,0,1,0,0,61,0.648,569.0,1389,0,3,2,0,1047,0.984,1.2,0
1,1,0,4,0,3,0,0,1,0,53,0.0,19116.0,1184,2,5,2,2,0,0.656,0.611,0
0,1,0,1,0,2,0,1,0,0,53,0.806,536.0,2093,3,5,6,2,2223,1.32,1.0,0
1,1,0,5,0,2,0,1,0,0,57,0.167,6868.0,678,3,2,3,3,1381,0.798,0.833,1
0,1,1,1,0,2,0,0,1,0,38,0.153,11887.0,1467,2,2,3,2,2154,1.084,1.417,0
1,1,0,4,0,1,0,1,0,0,53,0.412,3095.0,1219,3,5,3,2,2169,0.374,0.5,0
0,1,0,1,1,2,0,1,0,0,63,0.79,508.0,1730,0,4,2,1,1912,1.256,0.565,0
0,1,0,1,0,1,0,1,0,0,49,0.732,756.0,1025,4,4,2,0,2070,0.541,0.647,0
1,1,0,3,0,1,0,1,0,0,45,0.123,10979.0,1165,2,5,5,2,1539,0.645,0.833,0
1,1,0,2,0,2,0,1,0,0,67,0.221,4579.0,2133,0,4,2,1,1297,1.012,0.719,0
1,2,0,3,0,2,0,0,1,0,48,0.0,34516.0,1122,3,3,2,3,0,0.448,0.182,0
0,1,0,1,0,3,1,0,0,0,51,0.2,7722.0,1083,2,4,1,2,1926,0.549,1.75,0
1,2,0,3,0,1,0,0,1,0,52,0.063,32339.0,1234,2,3,3,3,2177,1.32,1.875,0
0,1,1,1,0,3,0,1,0,0,55,0.785,649.0,1277,2,3,3,0,2376,1.252,1.875,0
1,1,0,4,0,1,0,1,0,0,34,0.771,748.0,1843,3,4,3,3,2517,0.952,0.944,0
1,1,0,5,0,3,0,1,0,0,56,0.224,4686.0,1747,1,3,2,2,1355,0.685,0.581,0
0,1,0,1,0,5,0,1,0,0,44,0.795,470.0,1166,2,3,3,2,1823,0.617,1.444,0
1,1,0,3,0,5,0,0,0,1,47,0.187,10894.0,1326,3,6,2,2,2505,0.627,0.824,0
0,1,0,1,1,2,0,1,0,0,46,0.583,1800.0,1619,3,4,3,3,2517,0.944,1.0,0
0,1,0,2,0,2,0,0,1,0,43,0.316,2309.0,1285,3,5,2,0,1069,0.581,0.333,0
0,1,0,1,0,2,0,0,1,0,50,0.447,2770.0,1142,1,4,1,3,2242,0.816,1.0,0
0,1,0,1,0,3,0,0,1,0,38,0.625,964.0,1190,4,4,1,0,1605,0.574,0.643,0
0,1,0,1,0,2,0,0,1,0,53,0.514,1686.0,1052,1,3,1,2,1785,1.051,0.714,0
1,2,0,5,0,2,1,0,0,0,43,0.049,32817.0,1628,5,5,3,3,1699,0.771,0.727,0
1,1,0,5,0,1,0,1,0,0,53,0.557,1468.0,1740,1,6,3,2,1844,0.986,0.882,0
0,1,0,1,0,2,0,1,0,0,56,0.955,116.0,1378,1,4,3,3,2462,1.707,0.812,0
1,1,0,2,1,2,0,1,0,0,54,0.867,385.0,996,2,4,3,2,2517,0.821,0.444,1
0,1,0,1,0,1,0,1,0,0,57,0.846,421.0,1389,3,3,2,1,2321,1.315,0.6,0
1,1,0,1,0,1,0,1,0,0,62,0.756,506.0,1365,1,5,3,3,1571,1.031,1.0,0
0,1,0,1,0,2,0,0,1,0,46,0.31,4323.0,1715,4,5,1,2,1942,1.027,0.87,0
1,1,0,4,0,3,0,1,0,0,49,0.2,6259.0,1582,2,6,3,0,1560,0.827,0.786,0
1,1,0,3,0,2,0,0,1,0,52,0.62,1039.0,1220,3,6,3,3,1692,0.62,0.692,0
1,1,0,2,0,3,0,1,0,0,58,0.373,901.3,715,1,2,4,3,537,0.819,0.182,1
1,1,0,3,0,1,0,1,0,0,54,0.105,14576.0,2552,0,3,1,2,1710,1.223,1.227,0
1,1,0,5,0,2,0,1,0,0,49,0.0,34516.0,1106,1,3,2,3,0,0.507,0.938,0
0,1,0,1,0,1,0,1,0,0,58,0.935,170.0,1731,3,6,1,0,2439,1.269,1.833,0
1,1,0,4,0,1,0,0,1,0,52,0.155,6394.0,1435,2,5,3,2,1173,0.541,0.6,0
1,1,0,4,0,1,0,1,0,0,41,0.111,20253.0,1882,5,5,3,3,2517,0.994,0.652,0
0,1,0,1,0,3,0,1,0,0,62,0.435,2143.0,2058,0,5,1,2,1648,1.227,0.789,0
1,1,0,1,0,2,0,1,0,0,54,0.932,185.0,1658,2,4,4,2,2517,1.019,1.462,0
0,1,0,1,0,1,1,0,0,0,40,0.829,438.0,1334,3,3,1,3,2117,1.049,0.6,0
1,1,0,3,0,2,0,1,0,0,43,0.463,1265.0,1441,3,5,3,2,1090,0.751,0.812,0
0,1,0,2,0,2,0,0,1,0,53,0.0,5332.0,1371,2,6,2,0,0,0.939,1.167,0
1,1,0,2,0,3,0,0,1,0,55,0.953,68.0,1991,1,6,3,2,1375,0.683,0.583,0
1,1,0,4,0,2,0,0,1,0,46,0.07,9986.0,1278,4,6,2,3,755,1.166,1.444,0
1,1,0,4,0,3,0,1,0,0,41,0.188,6481.0,1734,1,3,2,0,1503,0.797,1.167,0
1,1,0,4,0,3,0,0,1,0,49,0.135,16067.0,1330,3,3,2,2,2517,0.703,1.125,0
0,1,1,1,0,2,0,1,0,0,61,0.262,4120.0,1787,0,4,1,3,1465,1.503,0.722,0
1,1,0,3,0,3,0,1,0,0,46,0.063,32351.0,1672,2,6,3,2,2165,0.837,0.524,0
0,1,0,1,0,3,0,1,0,0,50,0.0,1438.3,1439,1,6,3,4,0,1.068,1.05,0
1,1,0,3,0,2,0,0,1,0,40,0.82,447.0,1558,2,5,1,0,2031,1.284,0.938,0
1,1,0,5,0,1,0,0,1,0,51,0.066,32242.0,1795,4,6,3,3,2274,0.788,0.679,0
0,1,0,2,0,2,0,1,0,0,50,0.616,899.0,893,2,6,2,3,1440,0.431,0.375,0
0,1,0,1,0,2,0,1,0,0,47,0.0,2726.0,1099,2,6,3,2,0,0.844,0.588,0
1,1,0,5,1,2,0,1,0,0,43,0.057,14033.0,1408,4,3,3,3,848,0.762,1.091,0
0,1,0,2,0,2,0,1,0,0,36,0.595,659.0,1893,4,6,3,3,969,0.999,2.75,0
0,1,0,1,0,2,0,1,0,0,47,0.521,1512.0,1151,2,5,2,2,1644,1.052,1.385,0
0,1,0,1,0,2,0,0,1,0,46,0.268,3475.0,1519,2,5,3,0,1270,0.93,0.938,0
1,1,0,5,0,1,0,1,0,0,46,0.09,17942.0,1245,2,5,3,2,1785,0.572,0.786,0
1,1,0,4,0,3,0,1,0,0,52,0.035,21927.0,1102,0,3,3,2,793,0.685,0.286,0
1,1,0,2,1,2,0,1,0,0,43,0.221,6330.0,1402,4,5,3,0,1799,0.566,0.737,0
0,1,0,1,0,2,0,0,1,0,40,0.405,2230.0,1060,4,6,2,3,1521,0.974,1.308,0
0,1,0,1,0,1,0,1,0,0,54,0.885,183.0,1459,4,3,5,3,1411,0.817,1.188,0
0,1,0,1,0,1,0,0,1,0,55,0.546,1166.0,1456,1,4,2,0,1403,0.886,0.444,0
0,1,1,1,0,5,0,0,1,0,49,0.087,16620.0,1439,4,6,3,2,1586,0.921,1.0,0
1,1,0,2,0,1,0,1,0,0,45,0.569,1338.0,1353,4,6,3,3,1766,0.828,1.182,0
1,1,0,2,0,2,0,1,0,0,49,0.648,846.0,1173,3,5,3,2,1560,0.751,0.391,0
1,1,0,3,0,3,0,1,0,0,63,0.08,22616.0,1746,1,5,2,3,1955,1.174,1.0,0
0,3,0,1,0,1,0,0,1,0,40,0.047,14808.0,1279,3,3,2,3,726,0.556,0.867,0
0,2,0,1,0,2,0,1,0,0,41,0.183,10051.0,1307,2,4,2,0,2250,0.484,0.261,0
1,1,0,3,0,2,0,1,0,0,37,0.639,1028.0,1473,4,6,2,3,1818,0.711,1.176,0
1,1,0,5,0,3,0,0,0,1,58,0.183,7994.0,1805,2,6,2,3,1794,0.778,0.762,0
1,1,0,4,0,1,0,1,0,0,55,0.329,4850.0,1421,2,4,3,3,2381,0.996,1.3,0
0,1,0,1,0,1,0,1,0,0,53,0.678,748.0,1272,1,6,3,2,1576,0.728,1.312,0
1,1,0,3,0,2,0,1,0,0,57,0.162,10228.0,1409,2,3,2,3,1980,0.616,0.619,0
1,1,0,3,0,5,0,0,0,1,43,0.274,4092.0,647,4,2,5,3,1547,1.087,0.364,1
1,1,0,4,0,2,0,1,0,0,58,0.161,8404.0,1275,1,3,3,2,1617,0.578,0.667,0
1,1,0,1,1,2,0,1,0,0,64,0.865,300.0,1270,0,6,1,0,1915,0.794,0.588,0
0,1,0,1,0,2,0,1,0,0,54,0.73,547.0,1702,2,3,2,3,1480,0.979,0.947,0
1,1,0,4,0,2,0,1,0,0,53,0.183,5201.0,1256,2,6,2,2,1162,0.644,1.0,0
0,1,0,1,0,4,0,0,1,0,39,0.512,1912.0,3178,3,6,1,2,2008,0.944,0.656,0
1,1,0,4,0,1,0,1,0,0,56,0.134,7993.0,1626,3,5,1,3,1233,1.521,1.636,0
0,1,0,1,1,2,1,0,0,0,54,0.137,8088.0,1562,4,6,1,1,1288,0.597,0.5,0
0,1,0,2,0,5,0,1,0,0,59,0.692,598.0,1960,1,5,3,3,1346,1.052,0.727,0
1,1,0,2,0,3,0,0,1,0,42,0.162,8045.0,1154,3,3,1,0,1554,1.087,1.235,0
1,2,0,4,0,2,0,1,0,0,42,0.03,27359.0,1629,4,5,1,2,843,0.637,0.727,0
1,1,0,3,0,4,0,0,0,1,43,0.067,23188.0,1226,3,3,3,1,1662,0.693,0.923,0
1,1,0,5,0,1,0,1,0,0,55,0.587,1572.0,1743,0,5,3,3,2233,1.095,0.929,0
1,1,0,3,0,3,0,0,1,0,52,0.478,1427.0,1139,1,5,2,2,1306,0.791,0.444,0
1,1,0,2,0,3,0,0,0,1,46,0.098,11528.0,1073,1,6,3,3,1253,0.638,0.4,0
1,1,0,5,0,3,0,1,0,0,57,0.361,1986.0,683,2,3,3,3,1120,1.045,0.7,1
1,1,0,3,0,4,0,1,0,0,48,0.0,7477.0,1159,3,3,3,0,0,0.511,0.684,0
1,1,0,5,1,2,0,1,0,0,45,0.06,32430.0,1859,4,6,1,3,2086,0.986,0.958,0
1,1,0,5,0,1,0,1,0,0,48,0.07,27869.0,1205,2,6,5,2,2094,0.648,0.867,0
1,1,0,2,0,2,0,0,1,0,47,0.312,4476.0,1409,1,5,3,0,2033,0.83,0.37,0
1,1,0,4,0,4,0,1,0,0,42,0.0,13450.0,1000,3,3,3,3,0,0.742,0.059,1
1,2,0,4,0,2,0,0,0,1,41,0.0,27000.0,1209,2,6,2,0,0,0.61,0.3,0
1,2,0,5,0,4,0,1,0,0,51,0.036,33262.0,1366,4,5,2,1,1254,0.869,0.786,0
0,1,0,1,0,2,0,0,1,0,55,0.0,6347.0,1161,2,5,3,2,0,0.466,0.375,0
1,1,0,2,0,3,0,1,0,0,67,0.539,1431.0,1512,1,4,3,2,1675,0.781,0.407,0
1,1,0,4,0,2,0,1,0,0,39,0.36,1623.0,1750,1,4,1,1,913,1.059,1.333,0
1,1,0,4,0,5,0,0,1,0,54,0.15,11094.0,1170,3,6,3,0,1954,1.139,0.846,0
0,1,0,1,1,2,0,1,0,0,55,0.395,1485.0,2218,2,3,3,1,968,1.081,0.613,0
1,2,0,2,0,1,0,1,0,0,47,0.077,14889.0,1198,3,3,2,2,1249,1.01,0.833,0
1,1,0,4,0,5,0,1,0,0,49,0.243,6112.0,1329,2,3,2,0,1965,0.637,0.444,0
0,1,0,1,0,2,0,1,0,0,42,0.867,256.0,857,2,3,3,3,1673,0.835,1.118,1
1,1,0,3,1,2,0,0,1,0,57,0.805,610.0,1470,2,3,3,2,2517,0.589,1.143,0
1,1,0,4,0,3,0,1,0,0,44,0.168,7191.0,1435,5,3,3,2,1454,0.708,1.778,0
1,1,0,4,1,2,0,0,1,0,56,0.0,1438.3,1093,3,3,1,3,0,0.503,0.833,0
0,1,0,1,0,2,0,1,0,0,49,0.0,2185.0,715,3,6,3,2,0,0.727,0.818,1
1,1,0,3,0,2,0,0,1,0,45,0.103,21970.0,1512,3,5,2,2,2517,0.912,0.909,0
1,1,0,4,0,1,0,1,0,0,63,0.0,2567.0,2399,0,6,2,3,0,1.636,0.955,0
1,1,0,3,0,2,0,0,1,0,44,0.19,3346.0,906,3,6,3,3,785,0.543,1.2,0
0,2,0,1,0,4,0,1,0,0,44,0.179,8860.0,1052,4,3,2,2,1930,0.75,1.286,0
1,1,0,2,0,1,0,1,0,0,40,0.145,5883.0,975,3,4,3,3,1001,0.786,0.833,0
1,1,0,4,0,3,0,0,1,0,39,0.093,12662.0,783,2,5,3,3,1299,0.842,0.667,1
1,1,0,3,0,1,0,1,0,0,42,0.064,27885.0,990,4,6,1,0,1916,0.781,0.909,0
1,1,0,5,0,1,0,1,0,0,54,0.0,13219.0,1097,3,4,1,1,0,0.576,0.5,0
0,1,0,1,1,2,0,1,0,0,58,0.0,2536.0,901,4,2,3,3,0,0.917,0.522,1
0,1,0,1,0,2,1,0,0,0,46,0.087,8658.0,1327,4,5,3,1,820,0.64,0.864,0
0,1,0,2,1,2,1,0,0,0,47,0.529,1651.0,1814,4,6,1,2,1851,2.023,0.722,0
0,1,1,1,1,2,0,1,0,0,67,0.227,8121.0,1365,0,4,3,3,2388,0.777,1.429,0
0,1,0,1,0,4,1,0,0,0,50,0.0,1491.0,1058,2,3,3,0,0,0.876,0.889,0
1,1,0,4,0,1,1,0,0,0,55,0.0,9734.0,1476,0,6,1,2,0,0.785,0.9,0
0,1,0,2,0,2,0,1,0,0,46,0.706,678.0,1230,2,6,1,3,1627,0.747,0.565,0
0,1,0,2,0,3,0,1,0,0,47,0.146,12160.0,1581,4,3,1,3,2081,0.909,0.833,0
0,1,0,2,1,2,0,1,0,0,36,0.262,3532.0,1534,2,3,1,2,1257,1.134,0.933,0
1,1,0,4,0,6,1,0,0,0,40,0.075,21411.0,1612,4,4,2,3,1727,0.693,1.438,0
1,1,0,3,1,2,0,0,1,0,57,0.099,20728.0,1302,2,6,1,3,2280,0.674,0.636,0
1,1,0,3,1,2,1,0,0,0,48,0.804,614.0,1439,1,3,1,0,2517,0.602,0.481,0
0,1,0,1,0,2,0,1,0,0,58,0.309,4004.0,1724,3,5,3,2,1794,0.564,0.452,0
1,1,0,2,0,2,0,0,1,0,48,0.202,5490.0,1784,3,5,2,3,1390,1.205,0.944,0
1,4,0,3,0,2,0,0,0,1,48,0.044,32985.0,1156,3,3,2,2,1531,0.862,1.071,0
0,1,0,2,0,4,0,1,0,0,53,0.708,606.0,2556,2,6,2,1,1469,1.322,1.13,0
1,1,0,3,0,2,0,1,0,0,50,0.0,4589.0,1590,2,3,3,0,0,0.845,0.37,0
0,1,0,1,0,2,0,0,1,0,52,0.0,2317.0,884,1,1,2,2,0,1.005,0.727,1
0,1,0,1,0,3,0,0,1,0,53,0.766,463.0,973,2,1,1,1,1518,1.019,0.923,1
0,1,0,2,0,2,0,0,1,0,56,0.0,6038.0,1447,1,3,2,1,0,0.741,0.875,0
1,1,0,3,1,2,0,0,1,0,44,0.059,14033.0,1150,5,5,3,2,877,0.772,0.625,0
1,1,0,3,0,1,0,1,0,0,49,0.039,28516.0,1193,3,3,3,2,1143,0.512,0.615,0
1,1,0,4,0,2,0,1,0,0,54,0.0,4320.0,706,2,3,3,2,0,0.967,0.5,1
0,1,0,2,1,2,0,0,1,0,39,0.0,11213.0,1257,1,6,1,3,0,0.563,0.643,0
0,1,1,1,0,3,1,0,0,0,39,0.0,26181.0,1303,3,5,1,2,0,0.913,0.75,0
0,1,0,1,0,1,0,0,1,0,41,0.0,5773.0,1306,4,3,1,0,0,0.67,0.5,0
1,1,0,3,0,3,0,1,0,0,53,0.0,4503.0,748,2,1,3,3,0,0.659,0.429,1
1,1,0,3,0,3,0,1,0,0,47,0.053,28205.0,1774,3,6,2,2,1565,0.674,2.0,0
0,1,0,1,0,5,0,1,0,0,46,0.381,3104.0,1209,2,5,1,1,1910,0.863,1.5,0
0,1,0,1,0,1,0,1,0,0,53,0.312,2371.0,1074,1,6,1,2,1074,0.67,0.632,0
1,1,0,3,0,2,0,1,0,0,60,0.046,22334.0,1786,1,6,2,2,1078,0.79,0.786,0
0,1,0,1,0,2,0,0,1,0,59,0.529,1433.0,1456,0,4,1,2,1611,0.74,0.714,0
1,1,0,4,1,2,0,0,1,0,38,0.15,12404.0,1300,1,5,2,1,2192,0.898,1.083,0
1,1,0,1,0,3,0,0,1,0,56,0.428,2210.0,1470,4,3,2,2,1654,0.491,0.235,0
1,1,0,3,0,5,0,0,0,1,35,0.112,15119.0,715,3,2,1,3,1911,0.528,0.562,1
1,1,0,4,0,2,0,0,1,0,50,0.036,22251.0,1198,3,4,2,3,839,1.326,1.0,0
1,1,0,3,0,5,0,0,0,1,53,0.041,27997.0,1556,2,4,2,0,1208,0.957,1.048,0
1,1,0,4,0,2,0,1,0,0,63,0.147,11974.0,1606,2,5,2,3,2061,2.271,1.5,0
0,1,0,1,0,3,0,0,1,0,43,0.85,445.0,929,2,2,3,2,2517,1.046,0.409,1
1,1,0,3,1,2,0,1,0,0,46,0.075,17193.0,1606,2,6,3,0,1385,0.565,0.421,0
1,1,0,4,0,3,0,0,1,0,61,0.517,1063.0,1199,1,5,3,2,1138,0.675,0.6,0
0,1,0,1,0,5,0,1,0,0,37,0.72,578.0,2400,0,4,3,2,1483,1.362,0.622,0
0,1,1,1,0,6,0,1,0,0,42,0.067,22942.0,1337,5,4,2,2,1660,0.588,0.76,0
1,1,0,5,0,3,1,0,0,0,41,0.056,15015.0,1270,2,3,2,2,896,0.954,0.833,0
1,1,0,5,0,4,0,0,1,0,56,0.0,16867.0,654,2,2,2,3,0,0.885,0.4,1
1,1,0,4,0,2,0,1,0,0,56,0.548,1257.0,1909,3,3,3,0,1526,0.942,0.688,0
0,1,0,1,0,5,0,0,1,0,52,0.0,2972.0,922,3,3,3,2,0,1.035,0.562,1
0,1,0,2,0,1,0,0,1,0,40,0.436,2889.0,1158,3,5,3,2,2235,0.542,0.355,0
1,1,0,2,0,2,0,1,0,0,63,0.82,518.0,1323,1,6,6,2,2362,0.89,0.444,0
1,1,0,2,0,1,0,0,1,0,58,0.0,5579.0,1025,1,4,1,0,0,0.481,0.667,0
1,1,0,4,1,2,0,1,0,0,58,0.179,9861.0,1700,4,5,1,3,2149,0.801,1.5,0
1,1,0,3,0,3,1,0,0,0,46,0.046,32919.0,1628,2,6,3,3,1597,0.858,1.217,0
0,1,0,2,0,2,0,1,0,0,37,0.201,3509.0,1377,1,5,2,2,885,1.04,0.684,0
1,1,0,3,0,2,0,0,1,0,46,0.039,17602.0,1517,4,4,3,3,723,0.815,0.65,0
0,1,0,1,0,5,0,1,0,0,46,0.523,1801.0,1528,4,5,3,2,1972,0.783,1.083,0
1,1,0,3,0,2,0,0,1,0,41,0.081,19936.0,1329,1,5,1,3,1748,0.715,0.6,0
0,1,0,2,0,1,1,0,0,0,48,0.403,1145.0,1505,3,4,1,2,774,0.965,0.737,0
0,1,0,2,0,2,0,0,1,0,49,0.171,8282.0,1172,3,5,3,2,1713,0.96,0.462,0
1,1,0,3,0,2,0,1,0,0,44,0.176,9812.0,1646,2,3,2,2,2098,1.16,1.294,0
0,1,0,1,0,4,0,1,0,0,39,0.671,750.0,1693,3,4,2,0,1529,1.26,1.286,0
1,1,0,2,0,4,0,0,1,0,57,0.0,3539.0,1336,1,3,1,2,0,0.781,0.211,0
1,1,0,3,0,1,0,1,0,0,48,0.044,29228.0,1289,3,5,1,3,1351,0.759,0.727,0
1,1,0,3,0,1,0,0,1,0,47,0.079,22557.0,1416,3,4,1,0,1923,0.505,0.778,0
0,1,1,1,0,3,1,0,0,0,56,0.0,17561.0,1608,1,6,1,2,0,0.94,1.2,0
0,1,0,1,0,4,0,1,0,0,54,0.0,1638.0,1885,0,3,1,2,0,0.75,0.545,0
1,1,0,4,0,2,0,1,0,0,54,0.752,731.0,1744,1,3,3,2,2216,0.76,0.606,0
1,1,0,3,0,1,0,1,0,0,52,0.194,4626.0,1922,4,6,1,0,1112,1.519,0.655,0
1,1,0,5,1,2,0,0,0,1,43,0.055,31471.0,1448,4,5,2,2,1833,0.428,0.381,0
1,1,0,2,0,4,0,0,1,0,59,0.221,5648.0,1300,1,6,3,3,1603,0.591,0.8,0
1,1,1,1,1,2,0,1,0,0,44,0.657,990.0,1366,1,6,2,0,1895,0.387,0.632,0
0,1,0,1,0,4,0,1,0,0,56,0.476,1384.0,1439,1,6,2,3,1257,0.891,1.053,0
0,1,1,1,0,2,0,1,0,0,45,0.729,758.0,1241,4,6,3,0,2043,0.583,0.643,0
1,1,0,3,0,1,0,1,0,0,55,0.048,15985.0,1917,1,3,3,3,809,1.566,0.941,0
