,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,rooms_per_household,rooms_per_person
175,-122.24,37.8,52.0,1586.0,398.0,1006.0,335.0,2.1348,140600.0,0.0,0.0,0.0,1.0,0.0,4.7343283582089555,1.5765407554671969
176,-122.24,37.8,47.0,2046.0,588.0,1213.0,554.0,2.6292,182700.0,0.0,0.0,0.0,1.0,0.0,3.693140794223827,1.686727122835944
177,-122.23,37.8,52.0,1192.0,289.0,772.0,257.0,2.3833,146900.0,0.0,0.0,0.0,1.0,0.0,4.638132295719845,1.544041450777202
178,-122.24,37.8,52.0,1803.0,420.0,1321.0,401.0,2.957,122800.0,0.0,0.0,0.0,1.0,0.0,4.496259351620948,1.364875094625284
179,-122.24,37.8,49.0,2838.0,749.0,1487.0,677.0,2.5238,169300.0,0.0,0.0,0.0,1.0,0.0,4.192023633677991,1.9085406859448555
180,-122.23,37.8,52.0,783.0,184.0,488.0,186.0,1.9375,126600.0,0.0,0.0,0.0,1.0,0.0,4.209677419354839,1.6045081967213115
181,-122.23,37.8,51.0,1590.0,414.0,949.0,392.0,1.9028,127900.0,0.0,0.0,0.0,1.0,0.0,4.0561224489795915,1.6754478398314014
182,-122.23,37.8,50.0,1746.0,480.0,1149.0,415.0,2.25,123500.0,0.0,0.0,0.0,1.0,0.0,4.20722891566265,1.5195822454308094
183,-122.23,37.8,52.0,1252.0,299.0,844.0,280.0,2.3929,111900.0,0.0,0.0,0.0,1.0,0.0,4.4714285714285715,1.4834123222748816
184,-122.23,37.79,43.0,5963.0,1344.0,4367.0,1231.0,2.1917,112800.0,0.0,0.0,0.0,1.0,0.0,4.844029244516653,1.365468284863751
185,-122.23,37.79,52.0,1783.0,395.0,1659.0,412.0,2.9357,107900.0,0.0,0.0,0.0,1.0,0.0,4.327669902912621,1.0747438215792646
186,-122.23,37.79,30.0,999.0,264.0,1011.0,263.0,1.8854,137500.0,0.0,0.0,0.0,1.0,0.0,3.7984790874524714,0.9881305637982196
187,-122.24,37.79,39.0,1469.0,431.0,1464.0,389.0,2.1638,105500.0,0.0,0.0,0.0,1.0,0.0,3.776349614395887,1.0034153005464481
188,-122.24,37.79,47.0,1372.0,395.0,1237.0,303.0,2.125,95500.0,0.0,0.0,0.0,1.0,0.0,4.528052805280528,1.1091350040420371
189,-122.24,37.79,52.0,674.0,180.0,647.0,168.0,3.375,116100.0,0.0,0.0,0.0,1.0,0.0,4.011904761904762,1.0417310664605872
190,-122.24,37.79,43.0,1626.0,376.0,1284.0,357.0,2.2542,112200.0,0.0,0.0,0.0,1.0,0.0,4.554621848739496,1.266355140186916
191,-122.25,37.79,51.0,175.0,43.0,228.0,55.0,2.1,75000.0,0.0,0.0,0.0,1.0,0.0,3.1818181818181817,0.7675438596491229
192,-122.25,37.79,39.0,461.0,129.0,381.0,123.0,1.6,112500.0,0.0,0.0,0.0,1.0,0.0,3.747967479674797,1.20997375328084
193,-122.25,37.79,52.0,902.0,237.0,846.0,227.0,3.625,125000.0,0.0,0.0,0.0,1.0,0.0,3.973568281938326,1.066193853427896
194,-122.26,37.8,20.0,2373.0,779.0,1659.0,676.0,1.6929,115000.0,0.0,0.0,0.0,1.0,0.0,3.510355029585799,1.4303797468354431
195,-122.22,37.77,52.0,391.0,128.0,520.0,138.0,1.6471,95000.0,0.0,0.0,0.0,1.0,0.0,2.8333333333333335,0.7519230769230769
196,-122.22,37.77,52.0,1137.0,301.0,866.0,259.0,2.59,96400.0,0.0,0.0,0.0,1.0,0.0,4.38996138996139,1.3129330254041571
197,-122.23,37.77,52.0,769.0,206.0,612.0,183.0,2.57,72000.0,0.0,0.0,0.0,1.0,0.0,4.202185792349726,1.2565359477124183
198,-122.23,37.78,52.0,472.0,146.0,415.0,126.0,2.6429,71300.0,0.0,0.0,0.0,1.0,0.0,3.746031746031746,1.1373493975903615
199,-122.23,37.78,52.0,862.0,215.0,994.0,213.0,3.0257,80800.0,0.0,0.0,0.0,1.0,0.0,4.046948356807512,0.8672032193158954
200,-122.22,37.78,50.0,1920.0,530.0,1525.0,477.0,1.4886,128800.0,0.0,0.0,0.0,1.0,0.0,4.0251572327044025,1.259016393442623
201,-122.23,37.78,43.0,1420.0,472.0,1506.0,438.0,1.9338,112500.0,0.0,0.0,0.0,1.0,0.0,3.2420091324200913,0.9428950863213812
202,-122.23,37.78,52.0,986.0,258.0,1008.0,255.0,1.4844,119400.0,0.0,0.0,0.0,1.0,0.0,3.8666666666666667,0.9781746031746031
203,-122.23,37.78,44.0,2340.0,825.0,2813.0,751.0,1.6009,118100.0,0.0,0.0,0.0,1.0,0.0,3.1158455392809588,0.8318521151795236
204,-122.23,37.79,48.0,1696.0,396.0,1481.0,343.0,2.0375,122500.0,0.0,0.0,0.0,1.0,0.0,4.944606413994169,1.1451721809588116
205,-122.23,37.79,49.0,1175.0,217.0,859.0,219.0,2.293,106300.0,0.0,0.0,0.0,1.0,0.0,5.365296803652968,1.367869615832363
206,-122.22,37.79,37.0,2343.0,574.0,1608.0,523.0,2.1494,132500.0,0.0,0.0,0.0,1.0,0.0,4.479923518164436,1.4570895522388059
207,-122.23,37.79,30.0,610.0,145.0,425.0,140.0,1.6198,122700.0,0.0,0.0,0.0,1.0,0.0,4.357142857142857,1.4352941176470588
208,-122.23,37.79,40.0,930.0,199.0,564.0,184.0,1.3281,113300.0,0.0,0.0,0.0,1.0,0.0,5.054347826086956,1.648936170212766
209,-122.22,37.79,44.0,1487.0,314.0,961.0,272.0,3.5156,109500.0,0.0,0.0,0.0,1.0,0.0,5.466911764705882,1.5473465140478668
210,-122.22,37.79,52.0,3424.0,690.0,2273.0,685.0,3.9048,164700.0,0.0,0.0,0.0,1.0,0.0,4.998540145985402,1.506379234491861
211,-122.21,37.79,52.0,762.0,190.0,600.0,195.0,3.0893,125000.0,0.0,0.0,0.0,1.0,0.0,3.9076923076923076,1.27
212,-122.22,37.79,46.0,2366.0,575.0,1647.0,527.0,2.6042,124700.0,0.0,0.0,0.0,1.0,0.0,4.489563567362429,1.4365513054037644
213,-122.22,37.79,49.0,1826.0,450.0,1201.0,424.0,2.5,136700.0,0.0,0.0,0.0,1.0,0.0,4.306603773584905,1.5203996669442132
214,-122.22,37.79,38.0,3049.0,711.0,2167.0,659.0,2.7969,141700.0,0.0,0.0,0.0,1.0,0.0,4.626707132018209,1.4070143054914628
215,-122.2,37.79,29.0,1640.0,376.0,939.0,340.0,2.8321,150000.0,0.0,0.0,0.0,1.0,0.0,4.823529411764706,1.74653887113951
216,-122.21,37.79,47.0,1543.0,307.0,859.0,292.0,2.9583,138800.0,0.0,0.0,0.0,1.0,0.0,5.284246575342466,1.7962747380675204
217,-122.21,37.79,34.0,2364.0,557.0,1517.0,516.0,2.8365,139200.0,0.0,0.0,0.0,1.0,0.0,4.5813953488372094,1.5583388266315095
218,-122.21,37.79,35.0,1745.0,409.0,1143.0,386.0,2.875,143800.0,0.0,0.0,0.0,1.0,0.0,4.520725388601036,1.52668416447944
219,-122.21,37.8,39.0,2003.0,500.0,1109.0,464.0,3.0682,156500.0,0.0,0.0,0.0,1.0,0.0,4.316810344827586,1.806131650135257
220,-122.21,37.8,39.0,2018.0,447.0,1221.0,446.0,3.0757,151000.0,0.0,0.0,0.0,1.0,0.0,4.524663677130045,1.6527436527436528
221,-122.2,37.8,43.0,3045.0,499.0,1115.0,455.0,4.9559,273000.0,0.0,0.0,0.0,1.0,0.0,6.6923076923076925,2.7309417040358746
222,-122.2,37.8,52.0,1547.0,293.0,706.0,268.0,4.7721,217100.0,0.0,0.0,0.0,1.0,0.0,5.772388059701493,2.191218130311615
223,-122.21,37.8,52.0,3519.0,711.0,1883.0,706.0,3.4861,187100.0,0.0,0.0,0.0,1.0,0.0,4.984419263456091,1.8688263409453
224,-122.2,37.8,41.0,2070.0,354.0,804.0,340.0,5.1184,239600.0,0.0,0.0,0.0,1.0,0.0,6.088235294117647,2.574626865671642
225,-122.21,37.8,48.0,1321.0,263.0,506.0,252.0,4.0977,229700.0,0.0,0.0,0.0,1.0,0.0,5.242063492063492,2.610671936758893
226,-122.19,37.8,48.0,1694.0,259.0,610.0,238.0,4.744,257300.0,0.0,0.0,0.0,1.0,0.0,7.117647058823529,2.777049180327869
227,-122.19,37.8,46.0,1938.0,341.0,768.0,332.0,4.2727,246900.0,0.0,0.0,0.0,1.0,0.0,5.837349397590361,2.5234375
228,-122.19,37.79,50.0,968.0,195.0,462.0,184.0,2.9844,179900.0,0.0,0.0,0.0,1.0,0.0,5.260869565217392,2.0952380952380953
229,-122.2,37.79,40.0,1060.0,256.0,667.0,235.0,4.1739,169600.0,0.0,0.0,0.0,1.0,0.0,4.51063829787234,1.5892053973013494
230,-122.2,37.8,46.0,2041.0,405.0,1059.0,399.0,3.8487,203300.0,0.0,0.0,0.0,1.0,0.0,5.1152882205513786,1.927289896128423
231,-122.19,37.8,52.0,1813.0,271.0,637.0,277.0,4.0114,263400.0,0.0,0.0,0.0,1.0,0.0,6.5451263537906135,2.8461538461538463
232,-122.19,37.79,45.0,2718.0,451.0,1106.0,454.0,4.6563,231800.0,0.0,0.0,0.0,1.0,0.0,5.986784140969163,2.45750452079566
233,-122.19,37.79,28.0,3144.0,761.0,1737.0,669.0,2.9297,140500.0,0.0,0.0,0.0,1.0,0.0,4.699551569506727,1.8100172711571676
234,-122.2,37.79,35.0,1802.0,459.0,1009.0,390.0,2.3036,126000.0,0.0,0.0,0.0,1.0,0.0,4.62051282051282,1.7859266600594648
235,-122.2,37.79,49.0,882.0,195.0,737.0,210.0,2.6667,122000.0,0.0,0.0,0.0,1.0,0.0,4.2,1.1967435549525103
236,-122.2,37.79,44.0,1621.0,452.0,1354.0,491.0,2.619,134700.0,0.0,0.0,0.0,1.0,0.0,3.30142566191446,1.1971935007385524
237,-122.21,37.79,45.0,2115.0,533.0,1530.0,474.0,2.4167,139400.0,0.0,0.0,0.0,1.0,0.0,4.462025316455696,1.3823529411764706
238,-122.2,37.79,45.0,2021.0,528.0,1410.0,480.0,2.7788,115400.0,0.0,0.0,0.0,1.0,0.0,4.210416666666666,1.4333333333333333
239,-122.21,37.78,46.0,2239.0,508.0,1390.0,569.0,2.7352,137300.0,0.0,0.0,0.0,1.0,0.0,3.9349736379613356,1.6107913669064748
240,-122.21,37.78,52.0,1477.0,300.0,1065.0,269.0,1.8472,137000.0,0.0,0.0,0.0,1.0,0.0,5.4907063197026025,1.3868544600938968
241,-122.21,37.78,52.0,1056.0,224.0,792.0,245.0,2.6583,142600.0,0.0,0.0,0.0,1.0,0.0,4.310204081632653,1.3333333333333333
242,-122.21,37.78,49.0,898.0,244.0,779.0,245.0,3.0536,137500.0,0.0,0.0,0.0,1.0,0.0,3.6653061224489796,1.152759948652118
243,-122.22,37.78,44.0,2968.0,710.0,2269.0,610.0,2.3906,111700.0,0.0,0.0,0.0,1.0,0.0,4.865573770491803,1.3080652269722344
244,-122.21,37.78,43.0,1702.0,460.0,1227.0,407.0,1.7188,126800.0,0.0,0.0,0.0,1.0,0.0,4.181818181818182,1.3871230643846781
245,-122.21,37.78,47.0,881.0,248.0,753.0,241.0,2.625,111300.0,0.0,0.0,0.0,1.0,0.0,3.6556016597510372,1.1699867197875167
246,-122.22,37.77,40.0,494.0,114.0,547.0,135.0,2.8015,114800.0,0.0,0.0,0.0,1.0,0.0,3.6592592592592594,0.903107861060329
247,-122.22,37.78,50.0,1776.0,473.0,1807.0,440.0,1.7276,102300.0,0.0,0.0,0.0,1.0,0.0,4.036363636363636,0.9828444936358606
248,-122.22,37.78,44.0,1678.0,514.0,1700.0,495.0,2.0801,131900.0,0.0,0.0,0.0,1.0,0.0,3.38989898989899,0.9870588235294118
249,-122.22,37.78,51.0,1637.0,463.0,1543.0,393.0,2.489,119100.0,0.0,0.0,0.0,1.0,0.0,4.1653944020356235,1.0609202851587816
250,-122.21,37.76,52.0,1420.0,314.0,1085.0,300.0,1.7546,80600.0,0.0,0.0,0.0,1.0,0.0,4.733333333333333,1.3087557603686637
251,-122.21,37.77,52.0,591.0,173.0,353.0,137.0,4.0904,80600.0,0.0,0.0,0.0,1.0,0.0,4.313868613138686,1.6742209631728044
252,-122.21,37.77,52.0,745.0,153.0,473.0,149.0,2.6765,88800.0,0.0,0.0,0.0,1.0,0.0,5.0,1.5750528541226216
253,-122.2,37.77,49.0,2272.0,498.0,1621.0,483.0,2.4338,102400.0,0.0,0.0,0.0,1.0,0.0,4.703933747412008,1.4016039481801357
254,-122.21,37.77,46.0,1234.0,375.0,1183.0,354.0,2.3309,98700.0,0.0,0.0,0.0,1.0,0.0,3.4858757062146895,1.0431107354184277
255,-122.21,37.77,43.0,1017.0,328.0,836.0,277.0,2.2604,100000.0,0.0,0.0,0.0,1.0,0.0,3.6714801444043323,1.2165071770334928
256,-122.19,37.77,42.0,932.0,254.0,900.0,263.0,1.8039,92300.0,0.0,0.0,0.0,1.0,0.0,3.543726235741445,1.0355555555555556
257,-122.2,37.77,39.0,2689.0,597.0,1888.0,537.0,2.2562,94800.0,0.0,0.0,0.0,1.0,0.0,5.007448789571694,1.4242584745762712
258,-122.2,37.77,41.0,1547.0,415.0,1024.0,341.0,2.0562,102000.0,0.0,0.0,0.0,1.0,0.0,4.536656891495602,1.5107421875
259,-122.2,37.78,52.0,2300.0,443.0,1225.0,423.0,3.5398,158400.0,0.0,0.0,0.0,1.0,0.0,5.4373522458628845,1.8775510204081634
260,-122.2,37.78,39.0,1752.0,399.0,1071.0,376.0,3.1167,121600.0,0.0,0.0,0.0,1.0,0.0,4.659574468085107,1.6358543417366946
261,-122.2,37.78,50.0,1867.0,403.0,1128.0,378.0,2.5401,129100.0,0.0,0.0,0.0,1.0,0.0,4.939153439153439,1.6551418439716312
262,-122.2,37.77,43.0,2430.0,502.0,1537.0,484.0,2.898,121400.0,0.0,0.0,0.0,1.0,0.0,5.020661157024794,1.5810019518542615
263,-122.21,37.78,44.0,1729.0,414.0,1240.0,393.0,2.3125,102800.0,0.0,0.0,0.0,1.0,0.0,4.399491094147582,1.3943548387096774
264,-122.19,37.78,52.0,1026.0,180.0,469.0,168.0,2.875,160000.0,0.0,0.0,0.0,1.0,0.0,6.107142857142857,2.1876332622601278
265,-122.19,37.77,52.0,2170.0,428.0,1086.0,425.0,3.3715,143900.0,0.0,0.0,0.0,1.0,0.0,5.105882352941176,1.9981583793738489
266,-122.19,37.77,52.0,2329.0,445.0,1144.0,417.0,3.5114,151200.0,0.0,0.0,0.0,1.0,0.0,5.585131894484412,2.035839160839161
267,-122.19,37.78,52.0,2492.0,415.0,1109.0,375.0,4.3125,164400.0,0.0,0.0,0.0,1.0,0.0,6.645333333333333,2.2470694319206492
268,-122.19,37.78,52.0,2198.0,397.0,984.0,369.0,3.22,156500.0,0.0,0.0,0.0,1.0,0.0,5.956639566395664,2.233739837398374
269,-122.18,37.78,33.0,142.0,31.0,575.0,47.0,3.875,225000.0,0.0,0.0,0.0,1.0,0.0,3.021276595744681,0.24695652173913044
270,-122.19,37.78,49.0,1183.0,205.0,496.0,209.0,5.2328,174200.0,0.0,0.0,0.0,1.0,0.0,5.660287081339713,2.3850806451612905
271,-122.19,37.78,52.0,1070.0,193.0,555.0,190.0,3.7262,166900.0,0.0,0.0,0.0,1.0,0.0,5.631578947368421,1.927927927927928
272,-122.2,37.78,45.0,1766.0,332.0,869.0,327.0,4.5893,163500.0,0.0,0.0,0.0,1.0,0.0,5.400611620795107,2.0322209436133485
273,-122.18,37.79,39.0,617.0,95.0,236.0,106.0,5.2578,253000.0,0.0,0.0,0.0,1.0,0.0,5.820754716981132,2.614406779661017
274,-122.18,37.79,41.0,1411.0,233.0,626.0,214.0,7.0875,240700.0,0.0,0.0,0.0,1.0,0.0,6.593457943925234,2.253993610223642
275,-122.18,37.79,46.0,2109.0,387.0,922.0,329.0,3.9712,208100.0,0.0,0.0,0.0,1.0,0.0,6.410334346504559,2.2874186550976137
276,-122.19,37.79,47.0,1229.0,243.0,582.0,256.0,2.9514,198100.0,0.0,0.0,0.0,1.0,0.0,4.80078125,2.111683848797251
277,-122.19,37.79,50.0,954.0,217.0,546.0,201.0,2.6667,172800.0,0.0,0.0,0.0,1.0,0.0,4.746268656716418,1.7472527472527473
278,-122.18,37.81,37.0,1643.0,262.0,620.0,266.0,5.4446,336700.0,0.0,0.0,0.0,1.0,0.0,6.176691729323308,2.65
279,-122.18,37.8,34.0,1355.0,195.0,442.0,195.0,6.2838,318200.0,0.0,0.0,0.0,1.0,0.0,6.948717948717949,3.065610859728507
280,-122.18,37.8,23.0,2317.0,336.0,955.0,328.0,6.7527,285800.0,0.0,0.0,0.0,1.0,0.0,7.064024390243903,2.426178010471204
281,-122.13,37.77,24.0,2459.0,317.0,916.0,324.0,7.0712,293000.0,0.0,0.0,0.0,1.0,0.0,7.589506172839506,2.6844978165938866
282,-122.16,37.79,22.0,12842.0,2048.0,4985.0,1967.0,5.9849,371000.0,0.0,0.0,0.0,1.0,0.0,6.528723945094052,2.5761283851554664
283,-122.17,37.78,42.0,1524.0,260.0,651.0,267.0,3.6875,157300.0,0.0,0.0,0.0,1.0,0.0,5.707865168539326,2.3410138248847927
284,-122.17,37.77,30.0,3326.0,746.0,1704.0,703.0,2.875,135300.0,0.0,0.0,0.0,1.0,0.0,4.731152204836415,1.9518779342723005
285,-122.18,37.78,43.0,1985.0,440.0,1085.0,407.0,3.4205,136700.0,0.0,0.0,0.0,1.0,0.0,4.877149877149877,1.8294930875576036
286,-122.18,37.78,50.0,1642.0,322.0,713.0,284.0,3.2984,160700.0,0.0,0.0,0.0,1.0,0.0,5.78169014084507,2.302945301542777
287,-122.17,37.78,49.0,893.0,177.0,468.0,181.0,3.875,140600.0,0.0,0.0,0.0,1.0,0.0,4.933701657458563,1.9081196581196582
288,-122.17,37.78,52.0,653.0,128.0,296.0,121.0,4.175,144000.0,0.0,0.0,0.0,1.0,0.0,5.396694214876033,2.206081081081081
289,-122.16,37.77,47.0,1256.0,435.0,570.0,218.0,4.375,161900.0,0.0,0.0,0.0,1.0,0.0,5.761467889908257,2.2035087719298247
290,-122.16,37.77,48.0,977.0,194.0,446.0,180.0,4.7708,156300.0,0.0,0.0,0.0,1.0,0.0,5.427777777777778,2.190582959641256
291,-122.16,37.77,45.0,2324.0,397.0,968.0,384.0,3.5739,176000.0,0.0,0.0,0.0,1.0,0.0,6.052083333333333,2.4008264462809916
292,-122.16,37.77,39.0,1583.0,349.0,857.0,316.0,3.0958,145800.0,0.0,0.0,0.0,1.0,0.0,5.0094936708860756,1.8471411901983663
293,-122.17,37.77,39.0,1612.0,342.0,912.0,322.0,3.3958,141900.0,0.0,0.0,0.0,1.0,0.0,5.0062111801242235,1.7675438596491229
294,-122.17,37.77,31.0,2424.0,533.0,1360.0,452.0,1.871,90700.0,0.0,0.0,0.0,1.0,0.0,5.3628318584070795,1.7823529411764707
295,-122.17,37.76,41.0,1594.0,367.0,1074.0,355.0,1.9356,90600.0,0.0,0.0,0.0,1.0,0.0,4.490140845070423,1.484171322160149
296,-122.17,37.76,47.0,2118.0,413.0,965.0,382.0,2.1842,107900.0,0.0,0.0,0.0,1.0,0.0,5.544502617801047,2.194818652849741
297,-122.18,37.76,37.0,1575.0,358.0,933.0,320.0,2.2917,107000.0,0.0,0.0,0.0,1.0,0.0,4.921875,1.6881028938906752
298,-122.17,37.76,38.0,1764.0,397.0,987.0,354.0,2.4333,98200.0,0.0,0.0,0.0,1.0,0.0,4.983050847457627,1.7872340425531914
299,-122.18,37.76,50.0,1187.0,261.0,907.0,246.0,1.9479,89500.0,0.0,0.0,0.0,1.0,0.0,4.82520325203252,1.308710033076075
300,-122.18,37.76,52.0,754.0,175.0,447.0,165.0,3.9063,93800.0,0.0,0.0,0.0,1.0,0.0,4.569696969696969,1.686800894854586
301,-122.18,37.76,49.0,2308.0,452.0,1299.0,451.0,1.8407,96700.0,0.0,0.0,0.0,1.0,0.0,5.117516629711751,1.7767513471901462
302,-122.18,37.77,27.0,909.0,236.0,396.0,157.0,2.0786,97500.0,0.0,0.0,0.0,1.0,0.0,5.789808917197452,2.2954545454545454
303,-122.18,37.77,42.0,1180.0,257.0,877.0,268.0,2.8125,97300.0,0.0,0.0,0.0,1.0,0.0,4.402985074626866,1.3454960091220067
304,-122.18,37.76,43.0,2018.0,408.0,1111.0,367.0,1.8913,91200.0,0.0,0.0,0.0,1.0,0.0,5.498637602179836,1.8163816381638165
305,-122.19,37.76,49.0,1368.0,282.0,790.0,269.0,1.7056,91400.0,0.0,0.0,0.0,1.0,0.0,5.08550185873606,1.731645569620253
306,-122.18,37.77,52.0,2744.0,547.0,1479.0,554.0,2.2768,96200.0,0.0,0.0,0.0,1.0,0.0,4.953068592057762,1.8553076402974984
307,-122.18,37.77,51.0,2107.0,471.0,1173.0,438.0,3.2552,120100.0,0.0,0.0,0.0,1.0,0.0,4.810502283105023,1.7962489343563512
308,-122.18,37.77,52.0,1748.0,362.0,1029.0,366.0,2.0556,100000.0,0.0,0.0,0.0,1.0,0.0,4.775956284153006,1.6987366375121478
309,-122.19,37.76,52.0,2024.0,391.0,1030.0,350.0,2.4659,94700.0,0.0,0.0,0.0,1.0,0.0,5.782857142857143,1.9650485436893204
310,-122.2,37.76,47.0,1116.0,259.0,826.0,279.0,1.75,85700.0,0.0,0.0,0.0,1.0,0.0,4.0,1.3510895883777239
311,-122.19,37.77,41.0,2036.0,510.0,1412.0,454.0,2.0469,89300.0,0.0,0.0,0.0,1.0,0.0,4.484581497797357,1.4419263456090652
312,-122.19,37.77,45.0,1852.0,393.0,1132.0,349.0,2.7159,101400.0,0.0,0.0,0.0,1.0,0.0,5.306590257879656,1.6360424028268552
313,-122.19,37.76,41.0,921.0,207.0,522.0,159.0,1.2083,72500.0,0.0,0.0,0.0,1.0,0.0,5.7924528301886795,1.764367816091954
314,-122.19,37.76,45.0,995.0,238.0,630.0,237.0,1.925,74100.0,0.0,0.0,0.0,1.0,0.0,4.198312236286919,1.5793650793650793
315,-122.2,37.75,36.0,606.0,132.0,531.0,133.0,1.5809,70000.0,0.0,0.0,0.0,1.0,0.0,4.556390977443609,1.1412429378531073
316,-122.2,37.76,37.0,2680.0,736.0,1925.0,667.0,1.4097,84600.0,0.0,0.0,0.0,1.0,0.0,4.017991004497751,1.3922077922077922
317,-122.19,37.76,38.0,1493.0,370.0,1144.0,351.0,0.7683,81800.0,0.0,0.0,0.0,1.0,0.0,4.253561253561253,1.30506993006993
318,-122.19,37.75,19.0,2207.0,565.0,1481.0,520.0,1.3194,81400.0,0.0,0.0,0.0,1.0,0.0,4.244230769230769,1.4902093180283593
319,-122.19,37.75,28.0,856.0,189.0,435.0,162.0,0.8012,81800.0,0.0,0.0,0.0,1.0,0.0,5.283950617283951,1.967816091954023
320,-122.19,37.76,26.0,1293.0,297.0,984.0,303.0,1.9479,85800.0,0.0,0.0,0.0,1.0,0.0,4.267326732673268,1.3140243902439024
321,-122.19,37.74,36.0,847.0,212.0,567.0,159.0,1.1765,87100.0,0.0,0.0,0.0,1.0,0.0,5.327044025157233,1.4938271604938271
322,-122.18,37.74,42.0,541.0,154.0,380.0,123.0,2.3456,83500.0,0.0,0.0,0.0,1.0,0.0,4.3983739837398375,1.4236842105263159
323,-122.19,37.73,44.0,1066.0,253.0,825.0,244.0,2.1538,79700.0,0.0,0.0,0.0,1.0,0.0,4.368852459016393,1.2921212121212122
324,-122.19,37.74,43.0,707.0,147.0,417.0,155.0,2.5139,83400.0,0.0,0.0,0.0,1.0,0.0,4.561290322580645,1.6954436450839327
325,-122.19,37.73,45.0,1528.0,291.0,801.0,287.0,1.2625,84700.0,0.0,0.0,0.0,1.0,0.0,5.32404181184669,1.9076154806491885
326,-122.18,37.73,42.0,909.0,215.0,646.0,198.0,2.9063,80000.0,0.0,0.0,0.0,1.0,0.0,4.590909090909091,1.4071207430340558
327,-122.18,37.73,43.0,1391.0,293.0,855.0,285.0,2.5192,76400.0,0.0,0.0,0.0,1.0,0.0,4.8807017543859645,1.6269005847953217
328,-122.18,37.73,44.0,548.0,119.0,435.0,136.0,2.1111,79700.0,0.0,0.0,0.0,1.0,0.0,4.029411764705882,1.2597701149425287
329,-122.18,37.73,42.0,4074.0,874.0,2736.0,780.0,2.455,82400.0,0.0,0.0,0.0,1.0,0.0,5.223076923076923,1.4890350877192982
330,-122.17,37.74,41.0,1613.0,445.0,1481.0,414.0,2.4028,97700.0,0.0,0.0,0.0,1.0,0.0,3.896135265700483,1.0891289669142472
331,-122.17,37.74,47.0,463.0,134.0,327.0,137.0,2.15,97200.0,0.0,0.0,0.0,1.0,0.0,3.3795620437956204,1.415902140672783
332,-122.17,37.74,43.0,818.0,193.0,494.0,179.0,2.4776,101600.0,0.0,0.0,0.0,1.0,0.0,4.569832402234637,1.6558704453441295
333,-122.17,37.73,43.0,1473.0,371.0,1231.0,341.0,2.1587,86500.0,0.0,0.0,0.0,1.0,0.0,4.319648093841642,1.1965881397238018
334,-122.18,37.74,35.0,504.0,126.0,323.0,109.0,1.8438,90500.0,0.0,0.0,0.0,1.0,0.0,4.623853211009174,1.5603715170278638
335,-122.17,37.74,46.0,1026.0,226.0,749.0,225.0,3.0298,107600.0,0.0,0.0,0.0,1.0,0.0,4.56,1.369826435246996
336,-122.17,37.74,46.0,769.0,183.0,693.0,178.0,2.25,84200.0,0.0,0.0,0.0,1.0,0.0,4.320224719101123,1.1096681096681096
337,-122.18,37.74,46.0,2103.0,391.0,1339.0,354.0,2.2467,88900.0,0.0,0.0,0.0,1.0,0.0,5.940677966101695,1.5705750560119491
338,-122.18,37.75,45.0,330.0,76.0,282.0,80.0,4.0469,80700.0,0.0,0.0,0.0,1.0,0.0,4.125,1.1702127659574468
339,-122.18,37.75,46.0,941.0,218.0,621.0,195.0,1.325,87100.0,0.0,0.0,0.0,1.0,0.0,4.825641025641025,1.5152979066022545
340,-122.17,37.75,38.0,992.0,435.0,732.0,259.0,1.6196,85100.0,0.0,0.0,0.0,1.0,0.0,3.83011583011583,1.355191256830601
341,-122.18,37.75,45.0,990.0,261.0,901.0,260.0,2.1731,82000.0,0.0,0.0,0.0,1.0,0.0,3.8076923076923075,1.0987791342952276
342,-122.19,37.75,36.0,1126.0,263.0,482.0,150.0,1.9167,82800.0,0.0,0.0,0.0,1.0,0.0,7.506666666666667,2.336099585062241
343,-122.18,37.75,43.0,1036.0,233.0,652.0,213.0,2.069,84600.0,0.0,0.0,0.0,1.0,0.0,4.863849765258216,1.5889570552147239
344,-122.18,37.75,36.0,1047.0,214.0,651.0,166.0,1.712,82100.0,0.0,0.0,0.0,1.0,0.0,6.307228915662651,1.608294930875576
345,-122.17,37.76,33.0,1280.0,307.0,999.0,286.0,2.5625,89300.0,0.0,0.0,0.0,1.0,0.0,4.475524475524476,1.2812812812812813
346,-122.17,37.75,43.0,1587.0,320.0,907.0,306.0,1.9821,98300.0,0.0,0.0,0.0,1.0,0.0,5.186274509803922,1.7497243660418964
347,-122.17,37.75,41.0,1257.0,271.0,828.0,230.0,2.5043,92300.0,0.0,0.0,0.0,1.0,0.0,5.465217391304348,1.5181159420289856
348,-122.17,37.75,44.0,1218.0,248.0,763.0,254.0,2.3281,88800.0,0.0,0.0,0.0,1.0,0.0,4.7952755905511815,1.5963302752293578
349,-122.17,37.75,48.0,1751.0,390.0,935.0,349.0,1.4375,90000.0,0.0,0.0,0.0,1.0,0.0,5.017191977077364,1.8727272727272728
350,-122.16,37.76,45.0,2299.0,514.0,1437.0,484.0,2.5122,95500.0,0.0,0.0,0.0,1.0,0.0,4.75,1.5998608211551844
